uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q8CWR6	reviewed	AMGDS_STRR6	Alpha-monoglucosyldiacylglycerol synthase (Alpha-MGS) (MGlcDAG synthase) (EC 2.4.1.337) (1,2-Diacylglycerol 3-glucosyltransferase) (UDP-glucose:1,2-diacylglycerol 3-alpha-D-glucosyltransferase)	spr0982	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358576.1; NC_003098.1.;WP_001219432.1; NC_003098.1.;	spr:spr0982	441	spr0982	NA	GO:0000287; GO:0005886; GO:0006071; GO:0009247; GO:0016758; GO:0046467; GO:0046506; GO:0046510	glycerol metabolic process [GO:0006071]; glycolipid biosynthetic process [GO:0009247]; membrane lipid biosynthetic process [GO:0046467]; sulfolipid biosynthetic process [GO:0046506]	inner membrane
Q8CYJ8	reviewed	MLTG_STRR6	Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	mltG spr1370	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358963.1; NC_003098.1.;WP_001291640.1; NC_003098.1.;	spr:spr1370	551	spr1370	NA	GO:0005886; GO:0008932; GO:0009252; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]	inner membrane
Q8DMY2	reviewed	MREC_STRR6	Cell shape-determining protein MreC (Cell shape protein MreC)	mreC spr2023	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359614.1; NC_003098.1.;WP_001078983.1; NC_003098.1.;	spr:spr2023	272	spr2023	NA	GO:0005886; GO:0008360	regulation of cell shape [GO:0008360]	inner membrane
Q8DN93	reviewed	YIDC2_STRR6	Membrane protein insertase YidC 2 (Foldase YidC 2) (Membrane integrase YidC 2) (Membrane protein YidC 2)	yidC2 spr1852	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359444.1; NC_003098.1.;	spr:spr1852	276	spr1852	NA	GO:0005886; GO:0010027; GO:0015031; GO:0032977; GO:0051205; GO:0072598	protein insertion into membrane [GO:0051205]; protein localization to chloroplast [GO:0072598]; protein transport [GO:0015031]; thylakoid membrane organization [GO:0010027]	inner membrane
Q8DNE6	reviewed	COAD_STRR6	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD kdtB spr1783	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359375.1; NC_003098.1.;WP_001280727.1; NC_003098.1.;	spr:spr1783	162	spr1783	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 4/5. {ECO:0000255|HAMAP-Rule:MF_00151}.	GO:0004595; GO:0005524; GO:0005737; GO:0015937	coenzyme A biosynthetic process [GO:0015937]	cytoplasm
Q8DPA2	reviewed	HPRK_STRR6	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK spr1270	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358863.1; NC_003098.1.;	spr:spr1270	312	spr1270	NA	GO:0000155; GO:0000287; GO:0004674; GO:0004712; GO:0005524; GO:0005829; GO:0006109	regulation of carbohydrate metabolic process [GO:0006109]	unknown
Q8DPI7	reviewed	DPRA_STRR6	DNA processing protein DprA	dprA cilB dal smf spr1144	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358737.1; NC_003098.1.;WP_000705306.1; NC_003098.1.;	spr:spr1144	282	spr1144	NA	GO:0003677; GO:0005737; GO:0030420	establishment of competence for transformation [GO:0030420]	cytoplasm
Q8DPJ8	reviewed	RNC_STRR6	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc spr1127	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358720.1; NC_003098.1.;WP_000661507.1; NC_003098.1.;	spr:spr1127	232	spr1127	NA	GO:0003725; GO:0004525; GO:0005737; GO:0006364; GO:0006369; GO:0006396; GO:0006397; GO:0008033; GO:0010468; GO:0019843; GO:0031053; GO:0031054; GO:0034475; GO:0046872	mRNA processing [GO:0006397]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; regulation of gene expression [GO:0010468]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]; termination of RNA polymerase II transcription [GO:0006369]; tRNA processing [GO:0008033]; U4 snRNA 3'-end processing [GO:0034475]	cytoplasm
Q8DPL7	reviewed	WALR_STRR6	Transcriptional regulatory protein WalR	walR rr02 vicR yycF spr1107	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358700.1; NC_003098.1.;WP_000722076.1; NC_003098.1.;	spr:spr1107	234	spr1107	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	cytoplasm
Q8DPR6	reviewed	ADDA_STRR6	ATP-dependent helicase/nuclease subunit A (EC 3.1.-.-) (EC 5.6.2.4) (ATP-dependent helicase/nuclease AddA) (DNA 3'-5' helicase AddA)	addA rexA spr1040	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358634.1; NC_003098.1.;WP_000767212.1; NC_003098.1.;	spr:spr1040	1216	spr1040	NA	GO:0000724; GO:0000725; GO:0003690; GO:0005524; GO:0005829; GO:0008408; GO:0016853; GO:0016887; GO:0033202; GO:0043138	double-strand break repair via homologous recombination [GO:0000724]; recombinational repair [GO:0000725]	unknown
Q8DPV9	reviewed	AGGDS_STRR6	Alpha-galactosylglucosyldiacylglycerol synthase (EC 2.4.1.-)	cpoA spr0981	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358575.1; NC_003098.1.;WP_010976517.1; NC_003098.1.;	spr:spr0981	374	spr0981	NA	GO:0005886; GO:0006071; GO:0009247; GO:0016758; GO:0046467; GO:0046506; GO:0046510; GO:0046677	glycerol metabolic process [GO:0006071]; glycolipid biosynthetic process [GO:0009247]; membrane lipid biosynthetic process [GO:0046467]; response to antibiotic [GO:0046677]; sulfolipid biosynthetic process [GO:0046506]	inner membrane
Q8DPZ0	reviewed	GLYA_STRR6	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	glyA spr0928	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358522.1; NC_003098.1.;WP_000575515.1; NC_003098.1.;	spr:spr0928	418	spr0928	PATHWAY: One-carbon metabolism; tetrahydrofolate interconversion. {ECO:0000255|HAMAP-Rule:MF_00051}.; PATHWAY: Amino-acid biosynthesis; glycine biosynthesis; glycine from L-serine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00051}.	GO:0004372; GO:0005737; GO:0005829; GO:0006565; GO:0008270; GO:0019264; GO:0030170; GO:0035999; GO:0046653; GO:0046655; GO:0050897; GO:0070905	folic acid metabolic process [GO:0046655]; glycine biosynthetic process from serine [GO:0019264]; L-serine catabolic process [GO:0006565]; tetrahydrofolate interconversion [GO:0035999]; tetrahydrofolate metabolic process [GO:0046653]	cytoplasm
Q8DQ00	unreviewed	Q8DQ00_STRR6	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd spr0918	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358512.1; NC_003098.1.;WP_000542475.1; NC_003098.1.;	spr:spr0918	358	spr0918	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 2/4. {ECO:0000256|ARBA:ARBA00005076, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 2/3. {ECO:0000256|ARBA:ARBA00005021, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 2/5. {ECO:0000256|ARBA:ARBA00005097, ECO:0000256|HAMAP-Rule:MF_02121}.	GO:0004073; GO:0009088; GO:0009089; GO:0009097; GO:0019877; GO:0046983; GO:0050661; GO:0051287; GO:0071266	'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	unknown
Q8DQ18	reviewed	GLMU_STRR6	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU spr0891	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358485.1; NC_003098.1.;WP_000064394.1; NC_003098.1.;	spr:spr0891	459	spr0891	PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route II): step 2/2. {ECO:0000255|HAMAP-Rule:MF_01631}.; PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; UDP-N-acetyl-alpha-D-glucosamine from N-acetyl-alpha-D-glucosamine 1-phosphate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01631}.; PATHWAY: Bacterial outer membrane biogenesis; LPS lipid A biosynthesis. {ECO:0000255|HAMAP-Rule:MF_01631}.	GO:0000287; GO:0000902; GO:0003977; GO:0005737; GO:0006048; GO:0008360; GO:0009245; GO:0009252; GO:0019134; GO:0071555	cell morphogenesis [GO:0000902]; cell wall organization [GO:0071555]; lipid A biosynthetic process [GO:0009245]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	cytoplasm
Q8DQ33	reviewed	FPG_STRR6	Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	mutM fpg spr0872	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358466.1; NC_003098.1.;WP_001114579.1; NC_003098.1.;	spr:spr0872	274	spr0872	NA	GO:0003684; GO:0003906; GO:0006284; GO:0008270; GO:0034039; GO:0140078	base-excision repair [GO:0006284]	unknown
Q8DQ37	reviewed	PYRDB_STRR6	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit (DHOD B) (DHODase B) (DHOdehase B) (EC 1.3.1.14) (Dihydroorotate oxidase B) (Orotate reductase (NADH))	pyrDB pyrD spr0866	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358460.2; NC_003098.1.;	spr:spr0866	312	spr0866	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	GO:0004152; GO:0004589; GO:0005737; GO:0006207; GO:0044205	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	cytoplasm
Q8DQ85	reviewed	PFKA_STRR6	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA spr0796	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358390.1; NC_003098.1.;WP_000820847.1; NC_003098.1.;	spr:spr0796	335	spr0796	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000255|HAMAP-Rule:MF_00339}.	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016020; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0048029; GO:0061621; GO:0070095	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	cytoplasm
Q8DQG7	reviewed	RLMN_STRR6	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN spr0676	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358270.1; NC_003098.1.;WP_000804635.1; NC_003098.1.;	spr:spr0676	361	spr0676	NA	GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475	rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]	cytoplasm
Q8DQN5	reviewed	ZMPB_STRR6	Zinc metalloprotease ZmpB (EC 3.4.24.-)	zmpB spr0581	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358175.1; NC_003098.1.;WP_000473008.1; NC_003098.1.;	spr:spr0581	1876	spr0581	NA	GO:0004222; GO:0005576; GO:0006508; GO:0008270; GO:0016020	proteolysis [GO:0006508]	secreted
Q8DQV8	reviewed	CCRZ_STRR6	Cell cycle regulator CcrZ (EC 2.7.1.15) (EC 2.7.1.229) (Cell cycle regulator protein interacting with FtsZ)	ccrZ spr0475	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358069.1; NC_003098.1.;WP_000363002.1; NC_003098.1.;	spr:spr0475	264	spr0475	NA	GO:0004747; GO:0005524; GO:0005737; GO:0006270; GO:0006974; GO:0007049; GO:0016773; GO:0019200; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; DNA damage response [GO:0006974]; DNA replication initiation [GO:0006270]	cytoplasm
Q8DQY0	reviewed	PYRG_STRR6	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	pyrG spr0438	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358032.1; NC_003098.1.;WP_000105242.1; NC_003098.1.;	spr:spr0438	535	spr0438	PATHWAY: Pyrimidine metabolism; CTP biosynthesis via de novo pathway; CTP from UDP: step 2/2. {ECO:0000255|HAMAP-Rule:MF_01227}.	GO:0003883; GO:0004359; GO:0005524; GO:0005829; GO:0006241; GO:0006541; GO:0019856; GO:0042802; GO:0044210; GO:0046872; GO:0097268	'de novo' CTP biosynthetic process [GO:0044210]; CTP biosynthetic process [GO:0006241]; glutamine metabolic process [GO:0006541]; pyrimidine nucleobase biosynthetic process [GO:0019856]	unknown
Q8DR03	reviewed	ILVC_STRR6	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC spr0403	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357997.1; NC_003098.1.;WP_000218054.1; NC_003098.1.;	spr:spr0403	340	spr0403	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00435}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00435}.	GO:0000287; GO:0004455; GO:0005829; GO:0008652; GO:0009097; GO:0009099; GO:0050661	amino acid biosynthetic process [GO:0008652]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	unknown
Q8DR77	reviewed	UCDH_STRR6	Unsaturated chondroitin disaccharide hydrolase (EC 3.2.1.180) (Unsaturated glucuronyl hydrolase) (SpnUGL)	ugl spr0292	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357886.1; NC_003098.1.;WP_000592948.1; NC_003098.1.;	spr:spr0292	396	spr0292	NA	GO:0000272; GO:0052757; GO:0102212	polysaccharide catabolic process [GO:0000272]	unknown
Q8DRA8	reviewed	GLMS_STRR6	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS spr0245	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357839.1; NC_003098.1.;WP_000334246.1; NC_003098.1.;	spr:spr0245	602	spr0245	NA	GO:0004360; GO:0005829; GO:0005975; GO:0006002; GO:0006047; GO:0006487; GO:0006541; GO:0097367	carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; glutamine metabolic process [GO:0006541]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	cytoplasm
Q8DRD4	reviewed	KAD_STRR6	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk spr0210	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357804.1; NC_003098.1.;WP_001050431.1; NC_003098.1.;	spr:spr0210	212	spr0210	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	GO:0004017; GO:0004127; GO:0004550; GO:0005524; GO:0005737; GO:0005829; GO:0006225; GO:0009123; GO:0009132; GO:0016310; GO:0033862; GO:0044209; GO:0046705	AMP salvage [GO:0044209]; CDP biosynthetic process [GO:0046705]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]; phosphorylation [GO:0016310]; UDP biosynthetic process [GO:0006225]	cytoplasm
Q8DRF1	unreviewed	Q8DRF1_STRR6	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribA ribBA spr0162	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357756.1; NC_003098.1.;WP_000456640.1; NC_003098.1.;	spr:spr0162	401	spr0162	PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; 2-hydroxy-3-oxobutyl phosphate from D-ribulose 5-phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004904, ECO:0000256|HAMAP-Rule:MF_01283}.; PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; 5-amino-6-(D-ribitylamino)uracil from GTP: step 1/4. {ECO:0000256|ARBA:ARBA00004853, ECO:0000256|HAMAP-Rule:MF_01283}.	GO:0000287; GO:0003935; GO:0005525; GO:0005829; GO:0008270; GO:0008686; GO:0009231; GO:0030145	riboflavin biosynthetic process [GO:0009231]	unknown
Q8DRN3	reviewed	PLSX_STRR6	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX spr0037	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357631.1; NC_003098.1.;WP_000717456.1; NC_003098.1.;	spr:spr0037	330	spr0037	PATHWAY: Lipid metabolism; phospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00019}.	GO:0005737; GO:0006633; GO:0008654; GO:0043811	fatty acid biosynthetic process [GO:0006633]; phospholipid biosynthetic process [GO:0008654]	cytoplasm
P0A2U9	reviewed	AMIE_STRR6	Oligopeptide transport ATP-binding protein AmiE	amiE spr1704	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359296.1; NC_003098.1.;WP_000159554.1; NC_003098.1.;	spr:spr1704	355	spr1704	NA	GO:0005524; GO:0005886; GO:0015031; GO:0015833; GO:0016887; GO:0022857; GO:0055085	peptide transport [GO:0015833]; protein transport [GO:0015031]; transmembrane transport [GO:0055085]	inner membrane
P0A2V9	reviewed	PSTB3_STRR6	Phosphate import ATP-binding protein PstB 3 (EC 7.3.2.1) (ABC phosphate transporter 3) (Phosphate-transporting ATPase 3)	pstB3 spr1898	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359489.1; NC_003098.1.;WP_000536449.1; NC_003098.1.;	spr:spr1898	250	spr1898	NA	GO:0005315; GO:0005524; GO:0005886; GO:0015415; GO:0016887	NA	inner membrane
P0A2W7	reviewed	ACPS_STRR6	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS spr1541	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359134.1; NC_003098.1.;WP_000635008.1; NC_003098.1.;	spr:spr1541	120	spr1541	NA	GO:0000287; GO:0005829; GO:0006633; GO:0008897; GO:0019878	fatty acid biosynthetic process [GO:0006633]; lysine biosynthetic process via aminoadipic acid [GO:0019878]	cytoplasm
P0A2W9	reviewed	ALR_STRR6	Alanine racemase (EC 5.1.1.1)	alr alaR spr1540	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359133.1; NC_003098.1.;WP_000648075.1; NC_003098.1.;	spr:spr1540	367	spr1540	PATHWAY: Amino-acid biosynthesis; D-alanine biosynthesis; D-alanine from L-alanine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01201}.	GO:0005829; GO:0008784; GO:0009252; GO:0030170; GO:0030632	D-alanine biosynthetic process [GO:0030632]; peptidoglycan biosynthetic process [GO:0009252]	unknown
P0A2X4	reviewed	EXOA_STRR6	Exodeoxyribonuclease (EC 3.1.11.2)	exoA spr1660	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359252.1; NC_003098.1.;WP_000767464.1; NC_003098.1.;	spr:spr1660	275	spr1660	NA	GO:0003677; GO:0003906; GO:0004519; GO:0005737; GO:0006284; GO:0008081; GO:0008311; GO:0046872	base-excision repair [GO:0006284]	cytoplasm
P0A2Y7	reviewed	AROC_STRR6	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	aroC spr1232	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358825.1; NC_003098.1.;WP_001269860.1; NC_003098.1.;	spr:spr1232	388	spr1232	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 7/7. {ECO:0000255|HAMAP-Rule:MF_00300}.	GO:0004107; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0010181	amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	unknown
P0A2Y9	reviewed	ATP6_STRR6	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	atpB atpA uncB spr1365	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358958.1; NC_003098.1.;WP_000392851.1; NC_003098.1.;	spr:spr1365	238	spr1365	NA	GO:0005886; GO:0042777; GO:0045263; GO:0046677; GO:0046933	proton motive force-driven plasma membrane ATP synthesis [GO:0042777]; response to antibiotic [GO:0046677]	inner membrane
P0A2Z3	reviewed	ATPF_STRR6	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF atpB spr1364	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358957.1; NC_003098.1.;WP_000558554.1; NC_003098.1.;	spr:spr1364	164	spr1364	NA	GO:0005886; GO:0045263; GO:0046933; GO:0046961	NA	inner membrane
