uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
A0A0F6B7R7	unreviewed	A0A0F6B7R7_SALT1	Acetylornithine/succinyldiaminopimelate aminotransferase (ACOAT) (DapATase) (Succinyldiaminopimelate transferase) (EC 2.6.1.11) (EC 2.6.1.17)	argD_2 argD dapC STM14_4175	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000190029.1; NZ_CP043402.1.;	405	STM14_4175	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; N(2)-acetyl-L-ornithine from L-glutamate: step 4/4. {ECO:0000256|HAMAP-Rule:MF_01107}.; PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; LL-2,6-diaminopimelate from (S)-tetrahydrodipicolinate (succinylase route): step 2/3. {ECO:0000256|HAMAP-Rule:MF_01107}.	GO:0003992; GO:0005737; GO:0006526; GO:0009016; GO:0009089; GO:0030170; GO:0042802	arginine biosynthetic process [GO:0006526]; lysine biosynthetic process via diaminopimelate [GO:0009089]	cytoplasm
A0A0F6B7S9	unreviewed	A0A0F6B7S9_SALT1	Siroheme synthase [Includes: Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM); Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)]	cysG STM14_4187	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000349895.1; NZ_CP043402.1.;	457	STM14_4187	PATHWAY: Cofactor biosynthesis; adenosylcobalamin biosynthesis; precorrin-2 from uroporphyrinogen III: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01646}.; PATHWAY: Cofactor biosynthesis; adenosylcobalamin biosynthesis; sirohydrochlorin from precorrin-2: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01646}.; PATHWAY: Porphyrin-containing compound metabolism; siroheme biosynthesis; precorrin-2 from uroporphyrinogen III: step 1/1. {ECO:0000256|ARBA:ARBA00025705, ECO:0000256|HAMAP-Rule:MF_01646}.; PATHWAY: Porphyrin-containing compound metabolism; siroheme biosynthesis; siroheme from sirohydrochlorin: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01646}.; PATHWAY: Porphyrin-containing compound metabolism; siroheme biosynthesis; sirohydrochlorin from precorrin-2: step 1/1. {ECO:0000256|ARBA:ARBA00005010, ECO:0000256|HAMAP-Rule:MF_01646}.	GO:0004851; GO:0009236; GO:0019354; GO:0032259; GO:0043115; GO:0051266; GO:0051287	cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	unknown
A0A0F6B801	unreviewed	A0A0F6B801_SALT1	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd STM14_4260	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000799940.1; NZ_CP043402.1.;	368	STM14_4260	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 2/4. {ECO:0000256|ARBA:ARBA00005076, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 2/3. {ECO:0000256|ARBA:ARBA00005021, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 2/5. {ECO:0000256|ARBA:ARBA00005097, ECO:0000256|HAMAP-Rule:MF_02121}.	GO:0004073; GO:0009088; GO:0009089; GO:0009097; GO:0019877; GO:0046983; GO:0050661; GO:0051287; GO:0071266	'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	unknown
A0A0F6B8M8	unreviewed	A0A0F6B8M8_SALT1	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	dfp coaBC STM14_4492	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	406	STM14_4492	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 2/5. {ECO:0000256|HAMAP-Rule:MF_02225, ECO:0000256|RuleBase:RU364078}.; PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 3/5. {ECO:0000256|HAMAP-Rule:MF_02225, ECO:0000256|RuleBase:RU364078}.	GO:0004632; GO:0004633; GO:0010181; GO:0015937; GO:0015941; GO:0046872; GO:0071513	coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]	unknown
A0A0F6B931	unreviewed	A0A0F6B931_SALT1	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU STM14_4657	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000934854.1; NZ_CP043402.1.;	456	STM14_4657	PATHWAY: Bacterial outer membrane biogenesis; LPS lipid A biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01631}.; PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route II): step 2/2. {ECO:0000256|HAMAP-Rule:MF_01631}.; PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; UDP-N-acetyl-alpha-D-glucosamine from N-acetyl-alpha-D-glucosamine 1-phosphate: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01631}.	GO:0000287; GO:0000902; GO:0003977; GO:0005737; GO:0006048; GO:0008360; GO:0009245; GO:0009252; GO:0019134; GO:0071555	cell morphogenesis [GO:0000902]; cell wall organization [GO:0071555]; lipid A biosynthetic process [GO:0009245]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	cytoplasm
A0A0F6B968	unreviewed	A0A0F6B968_SALT1	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD STM14_4701	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001127434.1; NZ_CP043402.1.;	616	STM14_4701	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 3/4. {ECO:0000256|ARBA:ARBA00029437, ECO:0000256|HAMAP-Rule:MF_00012}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 3/4. {ECO:0000256|ARBA:ARBA00029436, ECO:0000256|HAMAP-Rule:MF_00012}.	GO:0000287; GO:0004160; GO:0005829; GO:0008652; GO:0009097; GO:0009099; GO:0051537	amino acid biosynthetic process [GO:0008652]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	unknown
A0A0F6B982	unreviewed	A0A0F6B982_SALT1	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33) (UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase) (Undecaprenyl-phosphate GlcNAc-1-phosphate transferase)	rfe wecA STM14_4716	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000771937.1; NZ_CP043402.1.;	367	STM14_4716	PATHWAY: Bacterial outer membrane biogenesis; LPS O-antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02030}.; PATHWAY: Bacterial outer membrane biogenesis; enterobacterial common antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02030}.	GO:0000287; GO:0005886; GO:0009243; GO:0009246; GO:0009276; GO:0016757; GO:0030145; GO:0036380; GO:0044038; GO:0071555	cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; enterobacterial common antigen biosynthetic process [GO:0009246]; O antigen biosynthetic process [GO:0009243]	inner membrane
A0A0F6B9P0	unreviewed	A0A0F6B9P0_SALT1	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA STM14_4885	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000591793.1; NZ_CP043402.1.;	320	STM14_4885	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000256|ARBA:ARBA00004679, ECO:0000256|HAMAP-Rule:MF_00339}.	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016020; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0047334; GO:0048029; GO:0061621; GO:0070095	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	cytoplasm
A0A0F6B9T4	unreviewed	A0A0F6B9T4_SALT1	Bifunctional aspartokinase/homoserine dehydrogenase [Includes: Aspartokinase (EC 2.7.2.4); Homoserine dehydrogenase (EC 1.1.1.3)]	metL STM14_4929	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000110806.1; NZ_CP043402.1.;	810	STM14_4929	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 1/4. {ECO:0000256|ARBA:ARBA00004766, ECO:0000256|PIRNR:PIRNR000727}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 1/3. {ECO:0000256|ARBA:ARBA00004986, ECO:0000256|PIRNR:PIRNR000727}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 3/3. {ECO:0000256|PIRNR:PIRNR000727}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 1/5. {ECO:0000256|ARBA:ARBA00005139, ECO:0000256|PIRNR:PIRNR000727}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 3/5. {ECO:0000256|PIRNR:PIRNR000727}.	GO:0004072; GO:0004412; GO:0005524; GO:0005829; GO:0009088; GO:0009089; GO:0009090; GO:0016310; GO:0050661	homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; phosphorylation [GO:0016310]; threonine biosynthetic process [GO:0009088]	unknown
A0A0F6B9U1	unreviewed	A0A0F6B9U1_SALT1	Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)	katG STM14_4936	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000108103.1; NZ_CP043402.1.;	726	STM14_4936	NA	GO:0004096; GO:0005829; GO:0020037; GO:0042744; GO:0046872; GO:0070301	cellular response to hydrogen peroxide [GO:0070301]; hydrogen peroxide catabolic process [GO:0042744]	unknown
A0A0F6BA00	unreviewed	A0A0F6BA00_SALT1	NAD-capped RNA hydrolase NudC (DeNADding enzyme NudC) (EC 3.6.1.-) (NADH pyrophosphatase) (EC 3.6.1.22)	nudC STM14_5007	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000373966.1; NZ_CP043402.1.;	257	STM14_5007	NA	GO:0000210; GO:0000287; GO:0005777; GO:0005829; GO:0006734; GO:0006742; GO:0008270; GO:0019677; GO:0030145; GO:0035529; GO:0110153	NAD catabolic process [GO:0019677]; NADH metabolic process [GO:0006734]; NADP catabolic process [GO:0006742]	unknown
A0A0F6BAJ3	unreviewed	A0A0F6BAJ3_SALT1	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	groEL groL STM14_5207	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000729126.1; NZ_CP043402.1.;	548	STM14_5207	NA	GO:0005524; GO:0009408; GO:0016853; GO:0032727; GO:0032729; GO:0032755; GO:0034514; GO:0042026; GO:0045041; GO:0050870; GO:0051082; GO:0051085; GO:0051087; GO:0140662; GO:1990220	chaperone cofactor-dependent protein refolding [GO:0051085]; mitochondrial unfolded protein response [GO:0034514]; positive regulation of interferon-alpha production [GO:0032727]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of T cell activation [GO:0050870]; positive regulation of type II interferon production [GO:0032729]; protein import into mitochondrial intermembrane space [GO:0045041]; protein refolding [GO:0042026]; response to heat [GO:0009408]	cytoplasm
D0ZLR9	reviewed	DGAR_SALT1	Transcriptional regulatory protein DagR (RpoN-dependent activator DgaR) [Includes: Putative phosphotransferase EIIA component (EC 2.7.1.-) (Putative PTS system EIIA component)]	dgaR STM14_4550	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001252662.1; NZ_CP043402.1.;	932	STM14_4550	NA	GO:0003677; GO:0005524; GO:0006355; GO:0009401; GO:0016020; GO:0016301; GO:0016310; GO:0016887	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]; regulation of DNA-templated transcription [GO:0006355]	unknown
D0ZRB2	reviewed	SLRP_SALT1	E3 ubiquitin-protein ligase SlrP (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SlrP) (Secreted effector protein SlrP)	slrP STM14_928	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000481997.1; NZ_CP043402.1.;	765	STM14_928	NA	GO:0004842; GO:0005576; GO:0016567; GO:0030254; GO:0030430; GO:0031640; GO:0061630	killing of cells of another organism [GO:0031640]; protein secretion by the type III secretion system [GO:0030254]; protein ubiquitination [GO:0016567]	cytoplasm
D0ZSY8	reviewed	RSEA_SALT1	Anti-sigma-E factor RseA (Regulator of SigE) (Sigma-E anti-sigma factor RseA) (Sigma-E factor negative regulatory protein)	rseA STM14_3233	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001168374.1; NZ_CP043402.1.;	216	STM14_3233	NA	GO:0005886; GO:0016989; GO:0097533	cellular stress response to acid chemical [GO:0097533]	inner membrane
D0ZSY9	reviewed	RPOE_SALT1	ECF RNA polymerase sigma-E factor (RNA polymerase sigma-E factor)	rpoE sigE STM14_3234	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000003307.1; NZ_CP043402.1.;	191	STM14_3234	NA	GO:0003677; GO:0005737; GO:0006352; GO:0009266; GO:0016987; GO:0097533	cellular stress response to acid chemical [GO:0097533]; DNA-templated transcription initiation [GO:0006352]; response to temperature stimulus [GO:0009266]	cytoplasm
D0ZY51	reviewed	DEGS_SALT1	Serine endoprotease DegS (EC 3.4.21.107) (Site-1 protease DegS) (S1P protease DegS) (Site-1-type intramembrane protease)	degS STM14_4041	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000497705.1; NZ_CP043402.1.;	356	STM14_4041	NA	GO:0004252; GO:0005886; GO:0006508; GO:0006515; GO:0009266; GO:0042597	protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; proteolysis [GO:0006508]; response to temperature stimulus [GO:0009266]	inner membrane
A0A0F6AWD0	unreviewed	A0A0F6AWD0_SALT1	Chaperone protein DnaJ	dnaJ STM14_0014	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001119009.1; NZ_CP043402.1.;	379	STM14_0014	NA	GO:0005524; GO:0005737; GO:0006260; GO:0008270; GO:0009408; GO:0031072; GO:0042026; GO:0051082; GO:0051085	chaperone cofactor-dependent protein refolding [GO:0051085]; DNA replication [GO:0006260]; protein refolding [GO:0042026]; response to heat [GO:0009408]	cytoplasm
A0A0F6AWH0	unreviewed	A0A0F6AWH0_SALT1	Riboflavin biosynthesis protein [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	ribF STM14_0054	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000767311.1; NZ_CP043402.1.;	312	STM14_0054	PATHWAY: Cofactor biosynthesis; FAD biosynthesis; FAD from FMN: step 1/1. {ECO:0000256|ARBA:ARBA00004726, ECO:0000256|PIRNR:PIRNR004491}.; PATHWAY: Cofactor biosynthesis; FMN biosynthesis; FMN from riboflavin (ATP route): step 1/1. {ECO:0000256|ARBA:ARBA00005201, ECO:0000256|PIRNR:PIRNR004491}.	GO:0003919; GO:0005524; GO:0006747; GO:0008531; GO:0009231; GO:0009398; GO:0016310	FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; phosphorylation [GO:0016310]; riboflavin biosynthetic process [GO:0009231]	unknown
A0A0F6AWH1	unreviewed	A0A0F6AWH1_SALT1	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS STM14_0055	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001670710.1; NZ_CP043402.1.;	944	STM14_0055	NA	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005829; GO:0006428; GO:0008270	isoleucyl-tRNA aminoacylation [GO:0006428]	cytoplasm
A0A0F6AWH2	unreviewed	A0A0F6AWH2_SALT1	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	lspA STM14_0056	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000042739.1; NZ_CP043402.1.;	166	STM14_0056	PATHWAY: Protein modification; lipoprotein biosynthesis (signal peptide cleavage). {ECO:0000256|HAMAP-Rule:MF_00161}.	GO:0004190; GO:0005886; GO:0006508	proteolysis [GO:0006508]	inner membrane
A0A0F6AWH5	unreviewed	A0A0F6AWH5_SALT1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (HMBPP reductase) (EC 1.17.7.4)	ispH STM14_0059	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001166422.1; NZ_CP043402.1.;	316	STM14_0059	PATHWAY: Isoprenoid biosynthesis; dimethylallyl diphosphate biosynthesis; dimethylallyl diphosphate from (2E)-4-hydroxy-3-methylbutenyl diphosphate: step 1/1. {ECO:0000256|HAMAP-Rule:MF_00191}.; PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via DXP pathway; isopentenyl diphosphate from 1-deoxy-D-xylulose 5-phosphate: step 6/6. {ECO:0000256|HAMAP-Rule:MF_00191}.	GO:0016114; GO:0019288; GO:0046872; GO:0050992; GO:0051539; GO:0051745	dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	unknown
A0A0F6AWI7	unreviewed	A0A0F6AWI7_SALT1	Citrate lyase subunit beta (EC 4.1.3.34) (EC 4.1.3.6) (Citrate (pro-3S)-lyase subunit beta) (Citryl-CoA lyase subunit)	citE2 STM14_0071	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001247803.1; NZ_CP043402.1.;	289	STM14_0071	NA	GO:0000287; GO:0005737; GO:0006084; GO:0006107; GO:0008815; GO:0008816; GO:0009346	acetyl-CoA metabolic process [GO:0006084]; oxaloacetate metabolic process [GO:0006107]	cytoplasm
A0A0F6AWJ1	unreviewed	A0A0F6AWJ1_SALT1	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	dapB STM14_0075	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000544031.1; NZ_CP043402.1.;	273	STM14_0075	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 4/4. {ECO:0000256|ARBA:ARBA00037922, ECO:0000256|HAMAP-Rule:MF_00102}.	GO:0005829; GO:0008839; GO:0009089; GO:0016726; GO:0019877; GO:0050661; GO:0051287	diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	cytoplasm
A0A0F6AWJ3	unreviewed	A0A0F6AWJ3_SALT1	Carbamoyl phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl phosphate synthetase glutamine chain)	carA STM14_0077	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000597287.1; NZ_CP043402.1.;	382	STM14_0077	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1. {ECO:0000256|ARBA:ARBA00005077, ECO:0000256|HAMAP-Rule:MF_01209}.; PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 1/3. {ECO:0000256|HAMAP-Rule:MF_01209}.	GO:0004088; GO:0004359; GO:0005524; GO:0005951; GO:0006207; GO:0006526; GO:0006541; GO:0044205	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]; glutamine metabolic process [GO:0006541]	unknown
A0A0F6AWK1	unreviewed	A0A0F6AWK1_SALT1	L-carnitine CoA-transferase (EC 2.8.3.21) (Crotonobetainyl-CoA:carnitine CoA-transferase)	caiB STM14_0085	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001016212.1; NZ_CP043402.1.;	405	STM14_0085	PATHWAY: Amine and polyamine metabolism; carnitine metabolism. {ECO:0000256|ARBA:ARBA00004855, ECO:0000256|HAMAP-Rule:MF_01050}.	GO:0005737; GO:0008735; GO:0009437	carnitine metabolic process [GO:0009437]	cytoplasm
A0A0F6AWK3	unreviewed	A0A0F6AWK3_SALT1	Crotonobetainyl-CoA reductase (EC 1.3.8.13) (Crotonobetainyl-CoA dehydrogenase)	caiA STM14_0087	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000347134.1; NZ_CP043402.1.;	380	STM14_0087	PATHWAY: Amine and polyamine metabolism; carnitine metabolism. {ECO:0000256|HAMAP-Rule:MF_01052}.	GO:0005737; GO:0006552; GO:0008470; GO:0009437; GO:0050660	carnitine metabolic process [GO:0009437]; leucine catabolic process [GO:0006552]	cytoplasm
A0A0F6AWL9	unreviewed	A0A0F6AWL9_SALT1	Glutathione-regulated potassium-efflux system ancillary protein KefF (Quinone oxidoreductase KefF) (EC 1.6.5.2)	yabF kefF STM14_0103	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000600709.1; NZ_CP043402.1.;	176	STM14_0103	NA	GO:0005886; GO:0006813; GO:0008753; GO:0009055; GO:0010181; GO:0050136; GO:1901381	positive regulation of potassium ion transmembrane transport [GO:1901381]; potassium ion transport [GO:0006813]	inner membrane
A0A0F6AWM0	unreviewed	A0A0F6AWM0_SALT1	Glutathione-regulated potassium-efflux system protein KefC (K(+)/H(+) antiporter)	kefC STM14_0104	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000377155.1; NZ_CP043402.1.;	620	STM14_0104	NA	GO:0005886; GO:0015297; GO:0015503; GO:0015643; GO:0019899; GO:0051595; GO:1902600	proton transmembrane transport [GO:1902600]; response to methylglyoxal [GO:0051595]	inner membrane
A0A0F6AWM2	unreviewed	A0A0F6AWM2_SALT1	Dihydrofolate reductase (EC 1.5.1.3)	folA STM14_0106	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000624379.1; NZ_CP043402.1.;	159	STM14_0106	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 5,6,7,8-tetrahydrofolate from 7,8-dihydrofolate: step 1/1. {ECO:0000256|ARBA:ARBA00004903, ECO:0000256|PIRNR:PIRNR000194}.	GO:0004146; GO:0005829; GO:0006545; GO:0006730; GO:0046452; GO:0046654; GO:0046655; GO:0050661	dihydrofolate metabolic process [GO:0046452]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process [GO:0006545]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
A0A0F6AWM5	unreviewed	A0A0F6AWM5_SALT1	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	ksgA rsmA STM14_0109	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001065397.1; NZ_CP043402.1.;	273	STM14_0109	NA	GO:0003723; GO:0005829; GO:0052908	NA	cytoplasm
