uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
P0C0G1	reviewed	DHPS_STRP1	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP SPy_1098 M5005_Spy0822	Streptococcus pyogenes serotype M1	301447	NP_269255.1; NC_002737.2.;	266	SPy_1098 M5005_Spy0822	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 7,8-dihydrofolate from 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate and 4-aminobenzoate: step 1/2.	GO:0004156; GO:0005829; GO:0046654; GO:0046656; GO:0046872	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
P0C0G3	reviewed	HPPK_STRP1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	folK SPy_1100 M5005_Spy0824	Streptococcus pyogenes serotype M1	301447	NP_269257.1; NC_002737.2.;	166	SPy_1100 M5005_Spy0824	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate from 7,8-dihydroneopterin triphosphate: step 4/4. {ECO:0000250|UniProtKB:P26281}.	GO:0003848; GO:0005524; GO:0016301; GO:0016310; GO:0046654; GO:0046656	folic acid biosynthetic process [GO:0046656]; phosphorylation [GO:0016310]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
P0C0G5	reviewed	FOLB_STRP1	Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)	folB folQ SPy_1099 M5005_Spy0823	Streptococcus pyogenes serotype M1	301447	NP_269256.1; NC_002737.2.;	119	SPy_1099 M5005_Spy0823	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate from 7,8-dihydroneopterin triphosphate: step 3/4.	GO:0004150; GO:0005737; GO:0046654; GO:0046656	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
P0C0H1	reviewed	HASA_STRP1	Hyaluronan synthase (EC 2.4.1.212) (Hyaluronate synthase) (Hyaluronic acid synthase) (HA synthase)	hasA SPy_2200 M5005_Spy1851	Streptococcus pyogenes serotype M1	301447	NP_270107.2; NC_002737.2.;	419	SPy_2200 M5005_Spy1851	PATHWAY: Glycan biosynthesis; hyaluronan biosynthesis.	GO:0005886; GO:0030213; GO:0045226; GO:0050501; GO:0085029	extracellular matrix assembly [GO:0085029]; extracellular polysaccharide biosynthetic process [GO:0045226]; hyaluronan biosynthetic process [GO:0030213]	inner membrane
P0C0H7	reviewed	IMDH_STRP1	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	guaB SPy_2206 M5005_Spy1857	Streptococcus pyogenes serotype M1	301447	NP_270113.1; NC_002737.2.;	493	SPy_2206 M5005_Spy1857	PATHWAY: Purine metabolism; XMP biosynthesis via de novo pathway; XMP from IMP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01964}.	GO:0000166; GO:0003938; GO:0005737; GO:0006177; GO:0006183; GO:0046872	GMP biosynthetic process [GO:0006177]; GTP biosynthetic process [GO:0006183]	unknown
P0C0I1	reviewed	SODM_STRP1	Superoxide dismutase [Mn] (EC 1.15.1.1)	sodA sod SPy_1406 M5005_Spy1145	Streptococcus pyogenes serotype M1	301447	NP_269500.1; NC_002737.2.;	201	SPy_1406 M5005_Spy1145	NA	GO:0004784; GO:0005576; GO:0046872	NA	secreted
P0C0I3	reviewed	TACY_STRP1	Streptolysin O (SLO) (Thiol-activated cytolysin)	slo SPy_0167 M5005_Spy0141	Streptococcus pyogenes serotype M1	301447	NP_268546.1; NC_002737.2.;	571	SPy_0167 M5005_Spy0141	NA	GO:0005576; GO:0015485; GO:0016020; GO:0020002; GO:0031640; GO:0090729	killing of cells of another organism [GO:0031640]	secreted
P58075	reviewed	MNMA_STRP1	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU SPy_2188 M5005_Spy1840	Streptococcus pyogenes serotype M1	301447	NP_270096.1; NC_002737.2.;	373	SPy_2188 M5005_Spy1840	NA	GO:0000049; GO:0002143; GO:0005524; GO:0005737; GO:0016783	tRNA wobble position uridine thiolation [GO:0002143]	cytoplasm
P58080	reviewed	HUTI_STRP1	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	hutI SPy_2081 M5005_Spy1770	Streptococcus pyogenes serotype M1	301447	NP_270013.1; NC_002737.2.;	421	SPy_2081 M5005_Spy1770	PATHWAY: Amino-acid degradation; L-histidine degradation into L-glutamate; N-formimidoyl-L-glutamate from L-histidine: step 3/3. {ECO:0000255|HAMAP-Rule:MF_00372}.	GO:0005506; GO:0005737; GO:0008270; GO:0019556; GO:0019557; GO:0050480	histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm
P58102	reviewed	COAE_STRP1	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE SPy_0498 M5005_Spy0409	Streptococcus pyogenes serotype M1	301447	NP_268778.1; NC_002737.2.;	197	SPy_0498 M5005_Spy0409	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 5/5. {ECO:0000255|HAMAP-Rule:MF_00376}.	GO:0004140; GO:0005524; GO:0005737; GO:0015937; GO:0016310	coenzyme A biosynthetic process [GO:0015937]; phosphorylation [GO:0016310]	cytoplasm
P60199	reviewed	RNZ_STRP1	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz elaC SPy_0924 M5005_Spy0725	Streptococcus pyogenes serotype M1	301447	NP_269118.1; NC_002737.2.;	309	SPy_0924 M5005_Spy0725	NA	GO:0008270; GO:0042781	NA	unknown
P63375	reviewed	PSTB1_STRP1	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 pstB SPy_1241 M5005_Spy0951	Streptococcus pyogenes serotype M1	301447	NP_269375.1; NC_002737.2.;	252	SPy_1241 M5005_Spy0951	NA	GO:0005315; GO:0005524; GO:0005886; GO:0015415; GO:0016887	NA	inner membrane
P63378	reviewed	PSTB2_STRP1	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 SPy_1242 M5005_Spy0952	Streptococcus pyogenes serotype M1	301447	NP_269376.1; NC_002737.2.;	267	SPy_1242 M5005_Spy0952	NA	GO:0005315; GO:0005524; GO:0005886; GO:0015415; GO:0016887	NA	inner membrane
P63415	reviewed	ACKA_STRP1	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA SPy_0109 M5005_Spy0094	Streptococcus pyogenes serotype M1	301447	NP_268506.1; NC_002737.2.;	398	SPy_0109 M5005_Spy0094	PATHWAY: Metabolic intermediate biosynthesis; acetyl-CoA biosynthesis; acetyl-CoA from acetate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00020}.	GO:0000287; GO:0005524; GO:0005737; GO:0006083; GO:0006085; GO:0008776; GO:0016310	acetate metabolic process [GO:0006083]; acetyl-CoA biosynthetic process [GO:0006085]; phosphorylation [GO:0016310]	cytoplasm
P63546	reviewed	APT_STRP1	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt SPy_0927 M5005_Spy0728	Streptococcus pyogenes serotype M1	301447	NP_269121.1; NC_002737.2.;	172	SPy_0927 M5005_Spy0728	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from adenine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00004}.	GO:0002055; GO:0003999; GO:0005737; GO:0006166; GO:0006168; GO:0016208; GO:0044209	adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]	cytoplasm
P63590	reviewed	AROD_STRP1	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	aroD SPy_0809 M5005_Spy0624	Streptococcus pyogenes serotype M1	301447	NP_269025.1; NC_002737.2.;	228	SPy_0809 M5005_Spy0624	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 3/7. {ECO:0000255|HAMAP-Rule:MF_00214}.	GO:0003855; GO:0008652; GO:0009073; GO:0009423; GO:0046279	3,4-dihydroxybenzoate biosynthetic process [GO:0046279]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	unknown
P63597	reviewed	AROE_STRP1	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	aroE SPy_1584 M5005_Spy1303	Streptococcus pyogenes serotype M1	301447	NP_269646.1; NC_002737.2.;	292	SPy_1584 M5005_Spy1303	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 4/7. {ECO:0000255|HAMAP-Rule:MF_00222}.	GO:0004764; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0019632; GO:0050661	amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]	unknown
P63703	reviewed	LACD1_STRP1	Tagatose 1,6-diphosphate aldolase 1 (EC 4.1.2.40) (D-tagatose-1,6-bisphosphate aldolase 1) (Tagatose-bisphosphate aldolase 1)	lacD1 lacD.1 SPy_1704 M5005_Spy1395	Streptococcus pyogenes serotype M1	301447	NP_269733.1; NC_002737.2.;	325	SPy_1704 M5005_Spy1395	PATHWAY: Carbohydrate metabolism; D-tagatose 6-phosphate degradation; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-tagatose 6-phosphate: step 2/2.	GO:0009024; GO:0009025; GO:0019512; GO:0061595; GO:1902777; GO:2001059	6-sulfoquinovose(1-) catabolic process [GO:1902777]; D-tagatose 6-phosphate catabolic process [GO:2001059]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]	unknown
P63705	reviewed	LACD2_STRP1	Tagatose 1,6-diphosphate aldolase 2 (EC 4.1.2.40) (D-tagatose-1,6-bisphosphate aldolase 2) (Tagatose-bisphosphate aldolase 2)	lacD2 lacD.2 SPy_1919 M5005_Spy1635	Streptococcus pyogenes serotype M1	301447	NP_269902.1; NC_002737.2.;	327	SPy_1919 M5005_Spy1635	PATHWAY: Carbohydrate metabolism; D-tagatose 6-phosphate degradation; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-tagatose 6-phosphate: step 2/2.	GO:0009024; GO:0009025; GO:0019512; GO:0061595; GO:1902777; GO:2001059	6-sulfoquinovose(1-) catabolic process [GO:1902777]; D-tagatose 6-phosphate catabolic process [GO:2001059]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]	unknown
P63770	reviewed	CH10_STRP1	Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10)	groES groS SPy_2072 M5005_Spy1762	Streptococcus pyogenes serotype M1	301447	NP_270007.1; NC_002737.2.;	96	SPy_2072 M5005_Spy1762	NA	GO:0005524; GO:0005737; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087	chaperone cofactor-dependent protein refolding [GO:0051085]	cytoplasm
P63793	reviewed	CLPX_STRP1	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX SPy_0885 M5005_Spy0691	Streptococcus pyogenes serotype M1	301447	NP_269084.1; NC_002737.2.;	409	SPy_0885 M5005_Spy0691	NA	GO:0005524; GO:0008270; GO:0009376; GO:0016887; GO:0046983; GO:0051082; GO:0051301; GO:0051603; GO:0140662	cell division [GO:0051301]; proteolysis involved in protein catabolic process [GO:0051603]	unknown
P63821	reviewed	COAD_STRP1	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD kdtB SPy_1537 M5005_Spy1267	Streptococcus pyogenes serotype M1	301447	NP_269610.1; NC_002737.2.;	163	SPy_1537 M5005_Spy1267	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 4/5. {ECO:0000255|HAMAP-Rule:MF_00151}.	GO:0004595; GO:0005524; GO:0005737; GO:0015937	coenzyme A biosynthetic process [GO:0015937]	cytoplasm
P63927	reviewed	DEOB_STRP1	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB SPy_0890 M5005_Spy0696	Streptococcus pyogenes serotype M1	301447	NP_269089.1; NC_002737.2.;	403	SPy_0890 M5005_Spy0696	PATHWAY: Carbohydrate degradation; 2-deoxy-D-ribose 1-phosphate degradation; D-glyceraldehyde 3-phosphate and acetaldehyde from 2-deoxy-alpha-D-ribose 1-phosphate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00740}.	GO:0000287; GO:0005829; GO:0006015; GO:0008973; GO:0009264; GO:0030145; GO:0043094	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; cellular metabolic compound salvage [GO:0043094]; deoxyribonucleotide catabolic process [GO:0009264]	cytoplasm
P63999	reviewed	DTD_STRP1	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase)	dtd SPy_1980 M5005_Spy1685	Streptococcus pyogenes serotype M1	301447	NP_269945.1; NC_002737.2.;	147	SPy_1980 M5005_Spy1685	NA	GO:0000049; GO:0005737; GO:0019478; GO:0043908; GO:0051500; GO:0106026	D-amino acid catabolic process [GO:0019478]	cytoplasm
P64110	reviewed	FABZ_STRP1	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ SPy_1746 M5005_Spy1487	Streptococcus pyogenes serotype M1	301447	NP_269769.1; NC_002737.2.;	139	SPy_1746 M5005_Spy1487	NA	GO:0005737; GO:0006633; GO:0009245; GO:0019171	fatty acid biosynthetic process [GO:0006633]; lipid A biosynthetic process [GO:0009245]	cytoplasm
P64299	reviewed	GUAA_STRP1	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA SPy_1204 M5005_Spy0919	Streptococcus pyogenes serotype M1	301447	NP_269343.1; NC_002737.2.;	520	SPy_1204 M5005_Spy0919	PATHWAY: Purine metabolism; GMP biosynthesis; GMP from XMP (L-Gln route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00344}.	GO:0003921; GO:0005524; GO:0005829; GO:0006541	glutamine metabolic process [GO:0006541]	unknown
P65103	reviewed	IDI2_STRP1	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2)	fni SPy_0879 M5005_Spy0685	Streptococcus pyogenes serotype M1	301447	NP_269078.1; NC_002737.2.;	329	SPy_0879 M5005_Spy0685	NA	GO:0000287; GO:0004452; GO:0005737; GO:0008299; GO:0010181; GO:0016491; GO:0070402	isoprenoid biosynthetic process [GO:0008299]	cytoplasm
P65259	reviewed	LDH_STRP1	L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27)	ldh SPy_1151 M5005_Spy0873	Streptococcus pyogenes serotype M1	301447	NP_269302.1; NC_002737.2.;	327	SPy_1151 M5005_Spy0873	PATHWAY: Fermentation; pyruvate fermentation to lactate; (S)-lactate from pyruvate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00488}.	GO:0004459; GO:0005737; GO:0006089; GO:0006096	glycolytic process [GO:0006096]; lactate metabolic process [GO:0006089]	cytoplasm
P65431	reviewed	RSMH_STRP1	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH mraW SPy_1666 M5005_Spy1368	Streptococcus pyogenes serotype M1	301447	NP_269707.1; NC_002737.2.;	316	SPy_1666 M5005_Spy1368	NA	GO:0005737; GO:0070475; GO:0071424	rRNA base methylation [GO:0070475]	cytoplasm
P65458	reviewed	MURA1_STRP1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 (EC 2.5.1.7) (Enoylpyruvate transferase 1) (UDP-N-acetylglucosamine enolpyruvyl transferase 1) (EPT 1)	murA1 murA SPy_0763 M5005_Spy0584	Streptococcus pyogenes serotype M1	301447	NP_268985.1; NC_002737.2.;	423	SPy_0763 M5005_Spy0584	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00111}.	GO:0005737; GO:0007049; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]	cytoplasm
P65483	reviewed	MURG_STRP1	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG SPy_1524 M5005_Spy1252	Streptococcus pyogenes serotype M1	301447	NP_269597.3; NC_002737.2.;	360	SPy_1524 M5005_Spy1252	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00033}.	GO:0005886; GO:0005975; GO:0007049; GO:0008360; GO:0009252; GO:0030259; GO:0050511; GO:0051301; GO:0051991; GO:0071555	carbohydrate metabolic process [GO:0005975]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; lipid glycosylation [GO:0030259]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	inner membrane
P65620	reviewed	PYRB_STRP1	Aspartate carbamoyltransferase catalytic subunit (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	pyrB SPy_0832 M5005_Spy0641	Streptococcus pyogenes serotype M1	301447	NP_269042.1; NC_002737.2.;	311	SPy_0832 M5005_Spy0641	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 2/3. {ECO:0000255|HAMAP-Rule:MF_00001}.	GO:0004070; GO:0005829; GO:0006207; GO:0006520; GO:0016597; GO:0044205	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; amino acid metabolic process [GO:0006520]	unknown
P65631	reviewed	YIDC1_STRP1	Membrane protein insertase YidC 1 (Foldase YidC 1) (Membrane integrase YidC 1) (Membrane protein YidC 1)	yidC1 SPy_0247 M5005_Spy0208	Streptococcus pyogenes serotype M1	301447	NP_268603.1; NC_002737.2.;	275	SPy_0247 M5005_Spy0208	NA	GO:0005886; GO:0010027; GO:0015031; GO:0032977; GO:0051205; GO:0072598	protein insertion into membrane [GO:0051205]; protein localization to chloroplast [GO:0072598]; protein transport [GO:0015031]; thylakoid membrane organization [GO:0010027]	inner membrane
P65666	reviewed	PANE_STRP1	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase) (KPR)	apbA SPy_0852 M5005_Spy0659	Streptococcus pyogenes serotype M1	301447	NP_269059.1; NC_002737.2.;	307	SPy_0852 M5005_Spy0659	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantoate from 3-methyl-2-oxobutanoate: step 2/2. {ECO:0000250|UniProtKB:P0A9J4}.	GO:0005737; GO:0008677; GO:0015940; GO:0050661	pantothenate biosynthetic process [GO:0015940]	cytoplasm
P65742	reviewed	PLSX_STRP1	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX SPy_0022 M5005_Spy0020	Streptococcus pyogenes serotype M1	301447	NP_268439.1; NC_002737.2.;	335	SPy_0022 M5005_Spy0020	PATHWAY: Lipid metabolism; phospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00019}.	GO:0005737; GO:0006633; GO:0008654; GO:0043811	fatty acid biosynthetic process [GO:0006633]; phospholipid biosynthetic process [GO:0008654]	cytoplasm
P65781	reviewed	NADK_STRP1	NAD kinase (EC 2.7.1.23) (ATP-dependent NAD kinase)	nadK SPy_1126 M5005_Spy0848	Streptococcus pyogenes serotype M1	301447	NP_269280.1; NC_002737.2.;	278	SPy_1126 M5005_Spy0848	NA	GO:0003951; GO:0005524; GO:0005737; GO:0006741; GO:0016310; GO:0019674; GO:0046872; GO:0051287	NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]; phosphorylation [GO:0016310]	cytoplasm
P65850	reviewed	TRUA_STRP1	tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	truA SPy_1901 M5005_Spy1617	Streptococcus pyogenes serotype M1	301447	NP_269888.1; NC_002737.2.;	249	SPy_1901 M5005_Spy1617	NA	GO:0003723; GO:0031119; GO:0106029	tRNA pseudouridine synthesis [GO:0031119]	unknown
P65938	reviewed	PYRH_STRP1	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH SPy_0462 M5005_Spy0377 M5005_Spy0378 M5005_Spy0379	Streptococcus pyogenes serotype M1	301447	NP_268755.1; NC_002737.2.;	242	SPy_0462 M5005_Spy0377	PATHWAY: Pyrimidine metabolism; CTP biosynthesis via de novo pathway; UDP from UMP (UMPK route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01220}.	GO:0005524; GO:0005829; GO:0006225; GO:0016310; GO:0033862; GO:0044210	'de novo' CTP biosynthetic process [GO:0044210]; phosphorylation [GO:0016310]; UDP biosynthetic process [GO:0006225]	cytoplasm
P66421	reviewed	RS14Z_STRP1	Small ribosomal subunit protein uS14B (30S ribosomal protein S14 type Z) (30S ribosomal protein S14-1)	rpsZ rpsN.1 rpsN1 SPy_0064 M5005_Spy0057	Streptococcus pyogenes serotype M1	301447	NP_268473.1; NC_002737.2.;	61	SPy_0064 M5005_Spy0057	NA	GO:0003735; GO:0006412; GO:0008270; GO:0015935; GO:0019843	translation [GO:0006412]	unknown
P66424	reviewed	RS14_STRP1	Small ribosomal subunit protein uS14A (30S ribosomal protein S14)	rpsN rpsN.2 rpsN2 rs14 SPy_1871 M5005_Spy1590	Streptococcus pyogenes serotype M1	301447	NP_269864.1; NC_002737.2.;	89	SPy_1871 M5005_Spy1590	NA	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843; GO:1990904	translation [GO:0006412]	unknown
P66677	reviewed	RNH3_STRP1	Ribonuclease HIII (RNase HIII) (EC 3.1.26.4)	rnhC SPy_1841 M5005_Spy1564	Streptococcus pyogenes serotype M1	301447	NP_269841.1; NC_002737.2.;	300	SPy_1841 M5005_Spy1564	NA	GO:0000287; GO:0003723; GO:0004523; GO:0005737; GO:0006298; GO:0032299; GO:0043137	DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]	cytoplasm
P66710	reviewed	RPOA_STRP1	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA SPy_0080 M5005_Spy0070	Streptococcus pyogenes serotype M1	301447	NP_268486.1; NC_002737.2.;	312	SPy_0080 M5005_Spy0070	NA	GO:0000428; GO:0003677; GO:0003899; GO:0005737; GO:0006351; GO:0046983	DNA-templated transcription [GO:0006351]	unknown
