Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
Q88LE4	unreviewed	Q88LE4_PSEPK	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd PP_1989	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	370	PP_1989	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 2/4. {ECO:0000256|ARBA:ARBA00005076, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 2/3. {ECO:0000256|ARBA:ARBA00005021, ECO:0000256|HAMAP-Rule:MF_02121}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 2/5. {ECO:0000256|ARBA:ARBA00005097, ECO:0000256|HAMAP-Rule:MF_02121}.	GO:0004073; GO:0009088; GO:0009089; GO:0009097; GO:0019877; GO:0046983; GO:0050661; GO:0051287; GO:0071266	NA
Q88LM4	unreviewed	Q88LM4_PSEPK	Ribonuclease E (RNase E) (EC 3.1.26.12)	rne PP_1905	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1091	PP_1905	NA	GO:0000049; GO:0000287; GO:0004521; GO:0005737; GO:0006364; GO:0006402; GO:0008033; GO:0008270; GO:0008995; GO:0009898; GO:0019843	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00970}. Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00970}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00970}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_00970}.
Q88M05	unreviewed	Q88M05_PSEPK	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA PP_1770	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	746	PP_1770	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 6/7. {ECO:0000256|ARBA:ARBA00004811, ECO:0000256|HAMAP-Rule:MF_00210}.	GO:0003855; GO:0003866; GO:0004665; GO:0004764; GO:0004765; GO:0005737; GO:0006571; GO:0008652; GO:0008977; GO:0009423; GO:0070403	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00210}.
Q88MG1	reviewed	PYRG_PSEPK	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	pyrG PP_1610	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	542	PP_1610	PATHWAY: Pyrimidine metabolism; CTP biosynthesis via de novo pathway; CTP from UDP: step 2/2. {ECO:0000255|HAMAP-Rule:MF_01227}.	GO:0003883; GO:0004359; GO:0005524; GO:0005829; GO:0006541; GO:0019856; GO:0042802; GO:0044210; GO:0046872; GO:0097268	NA
Q88MH6	reviewed	UPPS_PSEPK	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) (EC 2.5.1.31) (Ditrans,polycis-undecaprenylcistransferase) (Undecaprenyl diphosphate synthase) (UDS) (Undecaprenyl pyrophosphate synthase) (UPP synthase)	uppS PP_1595	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	251	PP_1595	NA	GO:0000287; GO:0002094; GO:0005829; GO:0005886; GO:0008360; GO:0008834; GO:0009252; GO:0016094; GO:0030145; GO:0033850; GO:0071555	NA
Q88MY5	reviewed	RNC_PSEPK	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc PP_1433	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	229	PP_1433	NA	GO:0004525; GO:0004530; GO:0005737; GO:0006364; GO:0006397; GO:0008033; GO:0016442; GO:0019843; GO:0030422; GO:0031054; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00104}.
Q88N55	reviewed	CH60_PSEPK	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	groEL groL PP_1361	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	546	PP_1361	NA	GO:0005524; GO:0009408; GO:0016853; GO:0032727; GO:0032729; GO:0032755; GO:0034514; GO:0042026; GO:0045041; GO:0050870; GO:0051082; GO:0051085; GO:0051087; GO:0140662; GO:1990220	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00600}.
Q88N81	reviewed	MURE_PSEPK	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE PP_1332	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	496	PP_1332	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00208}.	GO:0000287; GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008765; GO:0009252; GO:0051301; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00208}.
Q88NA8	unreviewed	Q88NA8_PSEPK	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4) (ATP-sulfurylase large subunit) (Sulfate adenylate transferase) (SAT)	cysNC cysN PP_1304	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	633	PP_1304	PATHWAY: Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 1/3. {ECO:0000256|HAMAP-Rule:MF_00062}.; PATHWAY: Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 2/3. {ECO:0000256|ARBA:ARBA00004806}.	GO:0000103; GO:0003746; GO:0003924; GO:0004020; GO:0004781; GO:0005524; GO:0005525; GO:0016310; GO:0070814; GO:0097216	NA
Q88NI1	reviewed	MCPU_PSEPK	Methyl-accepting chemotaxis protein McpU	mcpU PP_1228	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	688	PP_1228	NA	GO:0005886; GO:0006935; GO:0007165	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.
Q88NN6	reviewed	URODH_PSEPK	Uronate dehydrogenase (EC 1.1.1.203) (D-galacturonate dehydrogenase) (D-glucuronate dehydrogenase) (Hexuronate dehydrogenase)	udh PP_1171	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	268	PP_1171	PATHWAY: Carbohydrate acid metabolism; D-galacturonate degradation via prokaryotic oxidative pathway.	GO:0000166; GO:0050388	NA
Q88P32	reviewed	HEXR_PSEPK	HTH-type transcriptional regulator HexR	hexR PP_1021	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	287	PP_1021	NA	GO:0000976; GO:0001217; GO:0032993; GO:0097367; GO:1901135	NA
Q88PK0	reviewed	RLMN_PSEPK	Dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN PP_0850	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	381	PP_0850	NA	GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01849}.
Q88PP0	reviewed	HMP_PSEPK	Flavohemoprotein (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD) (EC 1.14.12.17)	hmp hmpA PP_0808	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	392	PP_0808	NA	GO:0005344; GO:0008941; GO:0009636; GO:0019825; GO:0020037; GO:0046210; GO:0046872; GO:0071500; GO:0071949	NA
Q88PX6	reviewed	KPRS_PSEPK	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate synthase) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs prsA PP_0722	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	313	PP_0722	PATHWAY: Metabolic intermediate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate from D-ribose 5-phosphate (route I): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00583}.	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009156; GO:0016301; GO:0016310	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00583}.
Q88Q27	reviewed	GLYA2_PSEPK	Serine hydroxymethyltransferase 2 (SHMT 2) (Serine methylase 2) (EC 2.1.2.1)	glyA2 glyA-2 PP_0671	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	417	PP_0671	PATHWAY: One-carbon metabolism; tetrahydrofolate interconversion. {ECO:0000255|HAMAP-Rule:MF_00051}.; PATHWAY: Amino-acid biosynthesis; glycine biosynthesis; glycine from L-serine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00051}.	GO:0004372; GO:0005829; GO:0006565; GO:0008270; GO:0019264; GO:0030170; GO:0035999; GO:0046655; GO:0050897; GO:0070905	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00051}.
Q88QQ4	reviewed	ANMK_PSEPK	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK PP_0434	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	363	PP_0434	PATHWAY: Amino-sugar metabolism; 1,6-anhydro-N-acetylmuramate degradation. {ECO:0000255|HAMAP-Rule:MF_01270, ECO:0000269|PubMed:23831760}.; PATHWAY: Cell wall biogenesis; peptidoglycan recycling. {ECO:0000255|HAMAP-Rule:MF_01270, ECO:0000269|PubMed:23831760}.	GO:0005524; GO:0006040; GO:0009254; GO:0016301; GO:0016310; GO:0016773; GO:0046677; GO:0097175	NA
Q88QS0	reviewed	ESTP_PSEPK	Esterase EstP (EC 3.1.1.1) (Autotransporter esterase EstP) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2)	estP PP_0418	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	629	PP_0418	NA	GO:0005576; GO:0006629; GO:0009279; GO:0016298; GO:0052816; GO:0106435	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q88QT3	reviewed	AMGK_PSEPK	N-acetylmuramate/N-acetylglucosamine kinase (MurNAc/GlcNAc kinase) (EC 2.7.1.221) (Anomeric sugar kinase)	amgK PP_0405	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	339	PP_0405	PATHWAY: Cell wall biogenesis; peptidoglycan recycling. {ECO:0000269|PubMed:23831760}.	GO:0005524; GO:0008360; GO:0009252; GO:0009254; GO:0019200; GO:0046677; GO:0071555; GO:0097172	NA
Q88R12	reviewed	GLYA1_PSEPK	Serine hydroxymethyltransferase 1 (SHMT 1) (Serine methylase 1) (EC 2.1.2.1)	glyA1 glyA-1 PP_0322	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	417	PP_0322	PATHWAY: One-carbon metabolism; tetrahydrofolate interconversion. {ECO:0000255|HAMAP-Rule:MF_00051}.; PATHWAY: Amino-acid biosynthesis; glycine biosynthesis; glycine from L-serine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00051}.	GO:0004372; GO:0005829; GO:0006565; GO:0008270; GO:0019264; GO:0030170; GO:0035999; GO:0046655; GO:0050897; GO:0070905	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00051}.
Q88RA3	reviewed	TAUD_PSEPK	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)	tauD atsK PP_0230	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	277	PP_0230	NA	GO:0000907; GO:0000908; GO:0005506; GO:0005737; GO:0042802; GO:0044273	NA
Q88RB9	reviewed	DAVT_PSEPK	5-aminovalerate aminotransferase DavT (EC 2.6.1.48) (5-aminovalerate transaminase) (Delta-aminovalerate aminotransferase)	davT PP_0214	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	425	PP_0214	NA	GO:0003867; GO:0009448; GO:0019477; GO:0030170; GO:0042802; GO:0047589	NA
Q88RS0	reviewed	GMHBB_PSEPK	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82) (D,D-heptose 1,7-bisphosphate phosphatase) (HBP phosphatase)	gmhB PP_0059	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	175	PP_0059	PATHWAY: Nucleotide-sugar biosynthesis; ADP-L-glycero-beta-D-manno-heptose biosynthesis; ADP-L-glycero-beta-D-manno-heptose from D-glycero-beta-D-manno-heptose 7-phosphate: step 2/4. {ECO:0000305|PubMed:25848029}.; PATHWAY: Bacterial outer membrane biogenesis; LPS core biosynthesis. {ECO:0000250|UniProtKB:P63228}.	GO:0005737; GO:0009244; GO:0034200; GO:0046872; GO:0097171	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PIRNR:PIRNR004682}.
A0A140FW51	unreviewed	A0A140FW51_PSEPK	tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	truA PP_1994	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	286	PP_1994	NA	GO:0003723; GO:0031119; GO:0106029	NA
A0A140FWL1	unreviewed	A0A140FWL1_PSEPK	Potassium-transporting ATPase ATP-binding subunit (EC 7.2.2.6) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain)	kdpB PP_4160	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	684	PP_4160	NA	GO:0000287; GO:0005524; GO:0005886; GO:0008556; GO:0016887	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00285}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_00285}.
A0A140FWM5	unreviewed	A0A140FWM5_PSEPK	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl PP_5673	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	304	PP_5673	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752, ECO:0000256|HAMAP-Rule:MF_00047}.	GO:0005524; GO:0005737; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00047}.
A0A140FWS4	unreviewed	A0A140FWS4_PSEPK	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	ubiB PP_5013	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	540	PP_5013	PATHWAY: Cofactor biosynthesis; ubiquinone biosynthesis [regulation]. {ECO:0000256|ARBA:ARBA00005020, ECO:0000256|HAMAP-Rule:MF_00414}.	GO:0004672; GO:0005524; GO:0005886; GO:0006744; GO:0010795; GO:0016310; GO:0016491	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00414}; Single-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_00414}.
P0A118	reviewed	DNAG_PSEPK	DNA primase (EC 2.7.7.101)	dnaG PP_0388	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	660	PP_0388	NA	GO:0000428; GO:0003677; GO:0003896; GO:0005737; GO:0008270; GO:1990077	NA
P0A126	reviewed	IHFA_PSEPK	Integration host factor subunit alpha (IHF-alpha)	ihfA himA PP_2471	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	100	PP_2471	NA	GO:0000976; GO:0001216; GO:0001217; GO:0005829; GO:0006310; GO:0006417; GO:0030527; GO:0032993	NA
P0A138	reviewed	PAL_PSEPK	Peptidoglycan-associated lipoprotein (PAL)	pal oprL pal1 PP_1223	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	166	PP_1223	NA	GO:0007049; GO:0009279; GO:0051301	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000255|HAMAP-Rule:MF_02204}; Lipid-anchor {ECO:0000255|HAMAP-Rule:MF_02204}.
P0A140	reviewed	YIDC_PSEPK	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC PP_0006	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	560	PP_0006	NA	GO:0005886; GO:0010027; GO:0015031; GO:0032977; GO:0051205; GO:0072598	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01810}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01810}.
P0A153	reviewed	LEXA1_PSEPK	LexA repressor 1 (EC 3.4.21.88)	lexA1 lexA lexA-1 PP_2143	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	202	PP_2143	NA	GO:0003677; GO:0004252; GO:0006260; GO:0006281; GO:0006508; GO:0009432; GO:0045892	NA
P0A155	reviewed	AHPF_PSEPK	Alkyl hydroperoxide reductase subunit F (EC 1.8.1.-)	ahpF PP_2440	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	520	PP_2440	NA	GO:0000302; GO:0004791; GO:0005829; GO:0008785; GO:0045454; GO:0050660; GO:0051287	NA
P0A167	reviewed	RNPA_PSEPK	Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)	rnpA PP_0008	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	133	PP_0008	NA	GO:0000049; GO:0001682; GO:0004526; GO:0030677; GO:0042781	NA
P0A175	reviewed	MNME_PSEPK	tRNA modification GTPase MnmE (EC 3.6.-.-)	mnmE thdF trmE PP_0005	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	456	PP_0005	NA	GO:0002098; GO:0003924; GO:0005525; GO:0005829; GO:0030488; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00379}.
P0A181	reviewed	QADG_PSEPK	Quinohemoprotein amine dehydrogenase subunit gamma (QH-AmDH) (EC 1.4.9.-) (Quinohemoprotein amine dehydrogenase 9 kDa subunit) (Quinohemoprotein amine dehydrogenase catalytic subunit)	qhnDH PP_3460	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	79	PP_3460	NA	GO:0030058; GO:0042597	SUBCELLULAR LOCATION: Periplasm {ECO:0000250|UniProtKB:P0A182}. Note=Is probably co-translocated into the periplasm when associated with the alpha and/or beta subunit, which contain both a signal peptide. {ECO:0000250|UniProtKB:Q8VUS8}.
P59285	reviewed	ALLA_PSEPK	Ureidoglycolate lyase (EC 4.3.2.3) (Ureidoglycolatase)	allA PP_4288	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	167	PP_4288	PATHWAY: Nitrogen metabolism; (S)-allantoin degradation. {ECO:0000255|HAMAP-Rule:MF_00616}.	GO:0000256; GO:0004848; GO:0006145; GO:0050385	NA
P59300	reviewed	ARGB_PSEPK	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK)	argB PP_5289	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	301	PP_5289	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; N(2)-acetyl-L-ornithine from L-glutamate: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00082}.	GO:0003942; GO:0003991; GO:0004042; GO:0005524; GO:0005737; GO:0006536; GO:0016310; GO:0042450	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00082}.
P59319	reviewed	ARGD_PSEPK	Acetylornithine aminotransferase (ACOAT) (EC 2.6.1.11)	argD PP_4481	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	406	PP_4481	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; N(2)-acetyl-L-ornithine from L-glutamate: step 4/4. {ECO:0000255|HAMAP-Rule:MF_01107}.	GO:0003992; GO:0005737; GO:0006526; GO:0030170; GO:0042802	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01107}.
P59392	reviewed	SELD_PSEPK	Selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase)	selD PP_0823	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	344	PP_0823	NA	GO:0000287; GO:0004756; GO:0005524; GO:0005737; GO:0016260; GO:0016310	NA
P59400	reviewed	HISX_PSEPK	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD PP_0966	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	441	PP_0966	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 9/9. {ECO:0000255|HAMAP-Rule:MF_01024}.	GO:0000105; GO:0004399; GO:0005829; GO:0008270; GO:0051287	NA
P59604	reviewed	ASSY_PSEPK	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	argG PP_1088	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	405	PP_1088	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; L-arginine from L-ornithine and carbamoyl phosphate: step 2/3. {ECO:0000255|HAMAP-Rule:MF_00005}.	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0006526	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00005}.
Q7CCA6	unreviewed	Q7CCA6_PSEPK	RNA polymerase sigma factor RpoH (RNA polymerase sigma-32 factor)	rpoH PP_5108	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	284	PP_5108	NA	GO:0003677; GO:0005737; GO:0006352; GO:0009408; GO:0016987	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00961}.
Q88BW9	reviewed	ATPL_PSEPK	ATP synthase subunit c (ATP synthase F(0) sector subunit c) (F-type ATPase subunit c) (F-ATPase subunit c) (Lipid-binding protein)	atpE PP_5418 PP5418	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	85	PP_5418	NA	GO:0005886; GO:0008289; GO:0045263; GO:0046933	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01396}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01396}.
Q88BX0	reviewed	ATPF_PSEPK	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF PP_5417	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	156	PP_5417	NA	GO:0005886; GO:0045263; GO:0046933; GO:0046961	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01398}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01398}.
Q88BX2	reviewed	ATPA_PSEPK	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA PP_5415	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	514	PP_5415	NA	GO:0005524; GO:0005886; GO:0043531; GO:0045261; GO:0046933; GO:0046961	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01346}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01346}.
Q88BX4	reviewed	ATPB_PSEPK	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	atpD PP_5413	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	458	PP_5413	NA	GO:0005524; GO:0005886; GO:0016887; GO:0045261; GO:0046933; GO:0046961	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01347}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01347}.
