Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
A0A140NFP3	unreviewed	A0A140NFP3_ECOBD	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33) (UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase) (Undecaprenyl-phosphate GlcNAc-1-phosphate transferase)	wecA ECBD_4255	Escherichia coli (strain B / BL21-DE3)	367	ECBD_4255	PATHWAY: Bacterial outer membrane biogenesis; LPS O-antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02030}.; PATHWAY: Bacterial outer membrane biogenesis; enterobacterial common antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02030}.	GO:0000287; GO:0005886; GO:0009243; GO:0009246; GO:0009276; GO:0016757; GO:0030145; GO:0036380; GO:0044038; GO:0071555	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_02030}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_02030}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NFY3	unreviewed	A0A140NFY3_ECOBD	Carbamoyl phosphate synthase large chain (EC 6.3.4.16) (EC 6.3.5.5) (Carbamoyl phosphate synthetase ammonia chain)	carB ECBD_3582	Escherichia coli (strain B / BL21-DE3)	1073	ECBD_3582	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1. {ECO:0000256|ARBA:ARBA00005077, ECO:0000256|HAMAP-Rule:MF_01210}.; PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 1/3. {ECO:0000256|HAMAP-Rule:MF_01210}.	GO:0004070; GO:0004087; GO:0004088; GO:0004151; GO:0005524; GO:0005829; GO:0006207; GO:0006228; GO:0006526; GO:0006541; GO:0019240; GO:0044205; GO:0046872	NA
A0A140NH65	unreviewed	A0A140NH65_ECOBD	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	groEL groL ECBD_3888	Escherichia coli (strain B / BL21-DE3)	548	ECBD_3888	NA	GO:0005524; GO:0009408; GO:0016853; GO:0032727; GO:0032729; GO:0032755; GO:0034514; GO:0042026; GO:0045041; GO:0050870; GO:0051082; GO:0051085; GO:0051087; GO:0140662; GO:1990220	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00600}.
A0A140SS75	unreviewed	A0A140SS75_ECOBD	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA ECBD_4108	Escherichia coli (strain B / BL21-DE3)	320	ECBD_4108	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000256|ARBA:ARBA00004679, ECO:0000256|HAMAP-Rule:MF_00339}.	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016020; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0047334; GO:0048029; GO:0061621; GO:0070095	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|HAMAP-Rule:MF_00339}.
A0A140SS78	unreviewed	A0A140SS78_ECOBD	NAD-capped RNA hydrolase NudC (DeNADding enzyme NudC) (EC 3.6.1.-) (NADH pyrophosphatase) (EC 3.6.1.22)	nudC ECBD_4036	Escherichia coli (strain B / BL21-DE3)	257	ECBD_4036	NA	GO:0000210; GO:0000287; GO:0005777; GO:0005829; GO:0006734; GO:0006742; GO:0008270; GO:0019677; GO:0030145; GO:0035529; GO:0110153	NA
A0A140SSB3	unreviewed	A0A140SSB3_ECOBD	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU ECBD_4302	Escherichia coli (strain B / BL21-DE3)	456	ECBD_4302	PATHWAY: Bacterial outer membrane biogenesis; LPS lipid A biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01631}.; PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route II): step 2/2. {ECO:0000256|HAMAP-Rule:MF_01631}.; PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; UDP-N-acetyl-alpha-D-glucosamine from N-acetyl-alpha-D-glucosamine 1-phosphate: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01631}.	GO:0000287; GO:0000902; GO:0003977; GO:0005737; GO:0006048; GO:0008360; GO:0009245; GO:0009252; GO:0019134; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|HAMAP-Rule:MF_01631}.
A0A140N1Y4	unreviewed	A0A140N1Y4_ECOBD	L-threonine 3-dehydrogenase (TDH) (EC 1.1.1.103)	tdh ECBD_0109	Escherichia coli (strain B / BL21-DE3)	341	ECBD_0109	PATHWAY: Amino-acid degradation; L-threonine degradation via oxydo-reductase pathway; glycine from L-threonine: step 1/2. {ECO:0000256|HAMAP-Rule:MF_00627}.	GO:0005737; GO:0008270; GO:0008743; GO:0019518	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00627}.
A0A140N1Z5	unreviewed	A0A140N1Z5_ECOBD	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL)	trmL ECBD_0119	Escherichia coli (strain B / BL21-DE3)	157	ECBD_0119	NA	GO:0002131; GO:0002132; GO:0003723; GO:0005737; GO:0141098; GO:0141102	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01885}.
A0A140N2E9	unreviewed	A0A140N2E9_ECOBD	D-galactonate dehydratase (GalD) (EC 4.2.1.6)	dgoD ECBD_0011	Escherichia coli (strain B / BL21-DE3)	382	ECBD_0011	PATHWAY: Carbohydrate acid metabolism; D-galactonate degradation; D-glyceraldehyde 3-phosphate and pyruvate from D-galactonate: step 1/3. {ECO:0000256|HAMAP-Rule:MF_01289}.	GO:0000287; GO:0008869; GO:0009063; GO:0034194	NA
A0A140N2G7	unreviewed	A0A140N2G7_ECOBD	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC ECBD_0312	Escherichia coli (strain B / BL21-DE3)	431	ECBD_0312	PATHWAY: Glycan biosynthesis; glycogen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_00624}.	GO:0005524; GO:0005978; GO:0008878	NA
A0A140N2L7	unreviewed	A0A140N2L7_ECOBD	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	rph ECBD_0083	Escherichia coli (strain B / BL21-DE3)	238	ECBD_0083	NA	GO:0000049; GO:0000175; GO:0000177; GO:0006364; GO:0008033; GO:0009022; GO:0016075; GO:0034427; GO:0034475; GO:0071051	NA
A0A140N2U0	unreviewed	A0A140N2U0_ECOBD	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA ECBD_0456	Escherichia coli (strain B / BL21-DE3)	329	ECBD_0456	NA	GO:0000428; GO:0003677; GO:0003899; GO:0005737; GO:0006351; GO:0046983	NA
A0A140N3E6	unreviewed	A0A140N3E6_ECOBD	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme (ATP:glutamine synthetase adenylyltransferase) (ATase) [Includes: Glutamine synthetase adenylyl-L-tyrosine phosphorylase (EC 2.7.7.89) (Adenylyl removase) (AR) (AT-N); Glutamine synthetase adenylyl transferase (EC 2.7.7.42) (Adenylyl transferase) (AT) (AT-C)]	glnE ECBD_0688	Escherichia coli (strain B / BL21-DE3)	946	ECBD_0688	NA	GO:0000287; GO:0000820; GO:0005524; GO:0005829; GO:0008152; GO:0008882; GO:0016874; GO:0047388	NA
A0A140N3F8	unreviewed	A0A140N3F8_ECOBD	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	ribB ECBD_0698	Escherichia coli (strain B / BL21-DE3)	217	ECBD_0698	PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; 2-hydroxy-3-oxobutyl phosphate from D-ribulose 5-phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004904, ECO:0000256|HAMAP-Rule:MF_00180, ECO:0000256|RuleBase:RU003843}.	GO:0000287; GO:0003935; GO:0005829; GO:0008686; GO:0009231; GO:0030145	NA
A0A140N3N8	unreviewed	A0A140N3N8_ECOBD	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA ECBD_0522	Escherichia coli (strain B / BL21-DE3)	297	ECBD_0522	PATHWAY: Amino-sugar metabolism; N-acetylneuraminate degradation; D-fructose 6-phosphate from N-acetylneuraminate: step 1/5. {ECO:0000256|HAMAP-Rule:MF_01237}.	GO:0005829; GO:0005975; GO:0008747; GO:0019262	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01237}.
A0A140N3X2	unreviewed	A0A140N3X2_ECOBD	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17) (5-keto-4-deoxyuronate isomerase) (DKI isomerase)	kduI ECBD_0879	Escherichia coli (strain B / BL21-DE3)	278	ECBD_0879	PATHWAY: Glycan metabolism; pectin degradation; 2-dehydro-3-deoxy-D-gluconate from pectin: step 4/5. {ECO:0000256|ARBA:ARBA00005148, ECO:0000256|HAMAP-Rule:MF_00687}.	GO:0008270; GO:0008697; GO:0019698; GO:0042840; GO:0045490	NA
A0A140N3X8	unreviewed	A0A140N3X8_ECOBD	L-threonine dehydratase catabolic TdcB (EC 4.3.1.17) (EC 4.3.1.19) (L-serine dehydratase) (Threonine deaminase)	ECBD_0623	Escherichia coli (strain B / BL21-DE3)	329	ECBD_0623	PATHWAY: Amino-acid degradation; L-threonine degradation via propanoate pathway; propanoate from L-threonine: step 1/4. {ECO:0000256|RuleBase:RU363083}.	GO:0000166; GO:0003941; GO:0004794; GO:0006565; GO:0009097; GO:0030170; GO:0070689	NA
A0A140N420	unreviewed	A0A140N420_ECOBD	L-fucose isomerase (FucIase) (EC 5.3.1.25) (6-deoxy-L-galactose isomerase)	fucI ECBD_0920	Escherichia coli (strain B / BL21-DE3)	591	ECBD_0920	PATHWAY: Carbohydrate degradation; L-fucose degradation; L-lactaldehyde and glycerone phosphate from L-fucose: step 1/3. {ECO:0000256|HAMAP-Rule:MF_01254}.	GO:0005737; GO:0008736; GO:0008790; GO:0019571; GO:0030145; GO:0042355	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01254}.
A0A140N421	unreviewed	A0A140N421_ECOBD	Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase)	rlmJ ECBD_0242	Escherichia coli (strain B / BL21-DE3)	280	ECBD_0242	NA	GO:0003723; GO:0005829; GO:0036307; GO:0070475	NA
A0A140N472	unreviewed	A0A140N472_ECOBD	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl methyltransferase) (Protein-beta-aspartate methyltransferase) (PIMT)	pcm ECBD_0981	Escherichia coli (strain B / BL21-DE3)	208	ECBD_0981	NA	GO:0004719; GO:0005737; GO:0030091; GO:0032259; GO:0036211	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00090}.
A0A140N487	unreviewed	A0A140N487_ECOBD	2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase)	kbl ECBD_0108	Escherichia coli (strain B / BL21-DE3)	398	ECBD_0108	PATHWAY: Amino-acid degradation; L-threonine degradation via oxydo-reductase pathway; glycine from L-threonine: step 2/2. {ECO:0000256|HAMAP-Rule:MF_00985}.	GO:0005829; GO:0008890; GO:0009058; GO:0016874; GO:0019518; GO:0030170	NA
A0A140N498	unreviewed	A0A140N498_ECOBD	Malate synthase G (EC 2.3.3.9)	glcB ECBD_0763	Escherichia coli (strain B / BL21-DE3)	723	ECBD_0763	PATHWAY: Carbohydrate metabolism; glyoxylate cycle; (S)-malate from isocitrate: step 2/2. {ECO:0000256|HAMAP-Rule:MF_00641, ECO:0000256|RuleBase:RU003572}.	GO:0000287; GO:0004474; GO:0005829; GO:0006097; GO:0006099; GO:0009436	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00641, ECO:0000256|RuleBase:RU003572}.
A0A140N4B0	unreviewed	A0A140N4B0_ECOBD	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)	selA ECBD_0139	Escherichia coli (strain B / BL21-DE3)	463	ECBD_0139	PATHWAY: Aminoacyl-tRNA biosynthesis; selenocysteinyl-tRNA(Sec) biosynthesis; selenocysteinyl-tRNA(Sec) from L-seryl-tRNA(Sec) (bacterial route): step 1/1. {ECO:0000256|HAMAP-Rule:MF_00423}.	GO:0001514; GO:0004125; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00423}.
A0A140N4C8	unreviewed	A0A140N4C8_ECOBD	2,3-diketo-L-gulonate reductase (2,3-DKG reductase) (EC 1.1.1.130) (3-dehydro-L-gulonate 2-dehydrogenase)	dlgD ECBD_0159	Escherichia coli (strain B / BL21-DE3)	332	ECBD_0159	NA	GO:0005737; GO:0047559; GO:0070403	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00820}.
A0A140N4F6	unreviewed	A0A140N4F6_ECOBD	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA ECBD_0824	Escherichia coli (strain B / BL21-DE3)	219	ECBD_0824	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-ribose 5-phosphate from D-ribulose 5-phosphate (non-oxidative stage): step 1/1. {ECO:0000256|HAMAP-Rule:MF_00170}.	GO:0004751; GO:0005829; GO:0006014; GO:0009052; GO:0043231	NA
A0A140N4G4	unreviewed	A0A140N4G4_ECOBD	Glycine dehydrogenase (decarboxylating) (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))	gcvP ECBD_0834	Escherichia coli (strain B / BL21-DE3)	957	ECBD_0834	NA	GO:0004375; GO:0005829; GO:0005960; GO:0016594; GO:0019464; GO:0030170	NA
A0A140N4G5	unreviewed	A0A140N4G5_ECOBD	Glutathione-regulated potassium-efflux system ancillary protein KefG (Putative quinone oxidoreductase KefG) (EC 1.6.5.2)	kefG ECBD_0397	Escherichia coli (strain B / BL21-DE3)	183	ECBD_0397	NA	GO:0005886; GO:0006813; GO:0008753; GO:0009055; GO:0010181; GO:0050136; GO:1901381	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01415}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_01415}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_01415}.
A0A140N4I2	unreviewed	A0A140N4I2_ECOBD	Cytoplasmic trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	treF ECBD_0220	Escherichia coli (strain B / BL21-DE3)	549	ECBD_0220	PATHWAY: Glycan degradation; trehalose degradation; D-glucose from alpha,alpha-trehalose: step 1/1. {ECO:0000256|HAMAP-Rule:MF_01059}.	GO:0004555; GO:0005737; GO:0005993; GO:0071474	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01059}.
A0A140N4J1	unreviewed	A0A140N4J1_ECOBD	D-phenylhydantoinase (EC 3.5.2.-) (Hydantoin-utilizing enzyme HyuA)	hyuA ECBD_0864	Escherichia coli (strain B / BL21-DE3)	461	ECBD_0864	NA	GO:0005737; GO:0006208; GO:0016812; GO:0046872	NA
A0A140N4N0	unreviewed	A0A140N4N0_ECOBD	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE ECBD_0084	Escherichia coli (strain B / BL21-DE3)	213	ECBD_0084	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 1/2. {ECO:0000256|ARBA:ARBA00004889, ECO:0000256|HAMAP-Rule:MF_01208}.	GO:0000287; GO:0004588; GO:0005737; GO:0006207; GO:0044205; GO:0046132	NA
A0A140N4N4	unreviewed	A0A140N4N4_ECOBD	Peptidase B (EC 3.4.11.23) (Aminopeptidase B)	pepB ECBD_1161	Escherichia coli (strain B / BL21-DE3)	427	ECBD_1161	NA	GO:0005737; GO:0006508; GO:0030145; GO:0070006	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00504}.
A0A140N4S2	unreviewed	A0A140N4S2_ECOBD	Glycogen debranching enzyme (EC 3.2.1.196) (Limit dextrin alpha-1,6-maltotetraose-hydrolase)	glgX ECBD_0311	Escherichia coli (strain B / BL21-DE3)	657	ECBD_0311	PATHWAY: Glycan degradation; glycogen degradation. {ECO:0000256|HAMAP-Rule:MF_01248}.	GO:0004133; GO:0004553; GO:0005980	NA
A0A140N4V1	unreviewed	A0A140N4V1_ECOBD	Ethanolamine ammonia-lyase small subunit (EAL small subunit) (EC 4.3.1.7)	eutC ECBD_1242	Escherichia coli (strain B / BL21-DE3)	295	ECBD_1242	PATHWAY: Amine and polyamine degradation; ethanolamine degradation. {ECO:0000256|HAMAP-Rule:MF_00601}.	GO:0006520; GO:0008851; GO:0009350; GO:0031419; GO:0031471; GO:0046336	SUBCELLULAR LOCATION: Bacterial microcompartment {ECO:0000256|HAMAP-Rule:MF_00601}.
A0A140N4Y7	unreviewed	A0A140N4Y7_ECOBD	ATP-dependent RNA helicase DeaD (EC 3.6.4.13) (Cold-shock DEAD box protein A)	deaD csdA ECBD_0578	Escherichia coli (strain B / BL21-DE3)	629	ECBD_0578	NA	GO:0003724; GO:0005524; GO:0005829; GO:0005840; GO:0006401; GO:0016887; GO:0033592; GO:0070417	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00964}.
A0A140N4Y8	unreviewed	A0A140N4Y8_ECOBD	Protein RecA (Recombinase A)	recA ECBD_1026	Escherichia coli (strain B / BL21-DE3)	353	ECBD_1026	NA	GO:0003684; GO:0003697; GO:0005524; GO:0005829; GO:0006281; GO:0006310; GO:0009432; GO:0016887; GO:0140664	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00268}.
A0A140N510	unreviewed	A0A140N510_ECOBD	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	pckA ECBD_0342	Escherichia coli (strain B / BL21-DE3)	540	ECBD_0342	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742, ECO:0000256|HAMAP-Rule:MF_00453}.	GO:0004612; GO:0005524; GO:0005829; GO:0006094; GO:0016301; GO:0016310; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00453}.
A0A140N534	unreviewed	A0A140N534_ECOBD	Phosphoglycolate phosphatase (PGP) (PGPase) (EC 3.1.3.18)	gph ECBD_0362	Escherichia coli (strain B / BL21-DE3)	252	ECBD_0362	PATHWAY: Organic acid metabolism; glycolate biosynthesis; glycolate from 2-phosphoglycolate: step 1/1. {ECO:0000256|ARBA:ARBA00004818, ECO:0000256|HAMAP-Rule:MF_00495}.	GO:0005829; GO:0005975; GO:0006281; GO:0008967; GO:0016311; GO:0046295; GO:0046872	NA
A0A140N536	unreviewed	A0A140N536_ECOBD	Signal recognition particle protein (EC 3.6.5.4) (Fifty-four homolog)	ffh ECBD_1076	Escherichia coli (strain B / BL21-DE3)	453	ECBD_1076	NA	GO:0003924; GO:0005525; GO:0005829; GO:0006616; GO:0008312; GO:0016887; GO:0030942; GO:0048500	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00306}. Note=The SRP-RNC complex is targeted to the cytoplasmic membrane. {ECO:0000256|HAMAP-Rule:MF_00306}.
A0A140N539	unreviewed	A0A140N539_ECOBD	Dihydrofolate synthase/folylpolyglutamate synthase	ECBD_1344	Escherichia coli (strain B / BL21-DE3)	422	ECBD_1344	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 7,8-dihydrofolate from 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate and 4-aminobenzoate: step 2/2. {ECO:0000256|ARBA:ARBA00004799}.; PATHWAY: Cofactor biosynthesis; tetrahydrofolylpolyglutamate biosynthesis. {ECO:0000256|ARBA:ARBA00005150}.	GO:0004326; GO:0005524; GO:0005829; GO:0008841; GO:0046654; GO:0046656; GO:0046872	NA
A0A140N560	unreviewed	A0A140N560_ECOBD	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	nuoB ECBD_1374	Escherichia coli (strain B / BL21-DE3)	220	ECBD_1374	NA	GO:0005506; GO:0008137; GO:0009060; GO:0015990; GO:0045272; GO:0048038; GO:0051539	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01356}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_01356}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_01356}.
A0A140N564	unreviewed	A0A140N564_ECOBD	Signal recognition particle receptor FtsY (SRP receptor) (EC 3.6.5.4)	ftsY ECBD_0277	Escherichia coli (strain B / BL21-DE3)	497	ECBD_0277	NA	GO:0003924; GO:0005047; GO:0005525; GO:0005737; GO:0005886; GO:0006614; GO:0016887	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00920}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00920}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_00920}. Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00920}. Membrane {ECO:0000256|ARBA:ARBA00004287}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004287}; Cytoplasmic side {ECO:0000256|ARBA:ARBA00004287}.
A0A140N574	unreviewed	A0A140N574_ECOBD	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	dusB ECBD_0485	Escherichia coli (strain B / BL21-DE3)	321	ECBD_0485	NA	GO:0000049; GO:0010181; GO:0017150; GO:0050660	NA
A0A140N579	unreviewed	A0A140N579_ECOBD	Membrane-bound lytic murein transglycosylase F (EC 4.2.2.n1) (Murein lyase F)	mltF ECBD_1126	Escherichia coli (strain B / BL21-DE3)	510	ECBD_1126	NA	GO:0008933; GO:0009253; GO:0009279; GO:0016998; GO:0071555	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|HAMAP-Rule:MF_02016}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_02016}. Membrane {ECO:0000256|ARBA:ARBA00004170}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004170}. Note=Attached to the inner leaflet of the outer membrane. {ECO:0000256|HAMAP-Rule:MF_02016}.
A0A140N580	unreviewed	A0A140N580_ECOBD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	menD ECBD_1394	Escherichia coli (strain B / BL21-DE3)	556	ECBD_1394	PATHWAY: Quinol/quinone metabolism; 1,4-dihydroxy-2-naphthoate biosynthesis; 1,4-dihydroxy-2-naphthoate from chorismate: step 2/7. {ECO:0000256|HAMAP-Rule:MF_01659}.; PATHWAY: Quinol/quinone metabolism; menaquinone biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01659}.	GO:0000287; GO:0009234; GO:0030145; GO:0030976; GO:0070204	NA
A0A140N597	unreviewed	A0A140N597_ECOBD	2-keto-3-deoxy-L-rhamnonate aldolase (KDR aldolase) (EC 4.1.2.53) (2-dehydro-3-deoxyrhamnonate aldolase)	rhmA ECBD_1414	Escherichia coli (strain B / BL21-DE3)	267	ECBD_1414	NA	GO:0000287; GO:0005737; GO:0106099	NA
A0A140N599	unreviewed	A0A140N599_ECOBD	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE ECBD_0709	Escherichia coli (strain B / BL21-DE3)	630	ECBD_0709	NA	GO:0003677; GO:0003918; GO:0005524; GO:0005694; GO:0006265; GO:0007059	NA
A0A140N5A8	unreviewed	A0A140N5A8_ECOBD	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19)	hcaE ECBD_1146	Escherichia coli (strain B / BL21-DE3)	453	ECBD_1146	PATHWAY: Aromatic compound metabolism; 3-phenylpropanoate degradation. {ECO:0000256|HAMAP-Rule:MF_01648}.	GO:0005506; GO:0008695; GO:0019380; GO:0051537	NA
A0A140N5C1	unreviewed	A0A140N5C1_ECOBD	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.176) (16S rRNA m5C967 methyltransferase) (rRNA (cytosine-C(5)-)-methyltransferase RsmB)	rsmB sun ECBD_0463	Escherichia coli (strain B / BL21-DE3)	429	ECBD_0463	NA	GO:0003723; GO:0005829; GO:0006355; GO:0009383; GO:0070475	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|HAMAP-Rule:MF_01856}.
A0A140N5D2	unreviewed	A0A140N5D2_ECOBD	Penicillin-binding protein 1A (EC 2.4.1.129) (EC 3.4.16.4)	ECBD_0351	Escherichia coli (strain B / BL21-DE3)	850	ECBD_0351	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752}.	GO:0005886; GO:0006508; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0046677	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004249}; Single-pass type II membrane protein {ECO:0000256|ARBA:ARBA00004249}. Membrane {ECO:0000256|ARBA:ARBA00004606}; Single-pass type II membrane protein {ECO:0000256|ARBA:ARBA00004606}.
A0A140N5E1	unreviewed	A0A140N5E1_ECOBD	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	rpe ECBD_0361	Escherichia coli (strain B / BL21-DE3)	225	ECBD_0361	PATHWAY: Carbohydrate degradation. {ECO:0000256|HAMAP-Rule:MF_02227}.	GO:0004750; GO:0005829; GO:0009052; GO:0019323; GO:0046872	NA
