uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
P22976	reviewed	TKT_STRPN	Probable transketolase (TK) (EC 2.2.1.1)	tkt recP SP_2030	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000067853.1; NZ_CP089948.1.;	658	SP_2030	NA	GO:0004802; GO:0005829; GO:0006098; GO:0006310; GO:0046872	DNA recombination [GO:0006310]; pentose-phosphate shunt [GO:0006098]	unknown
P35592	reviewed	ALIA_STRPN	Oligopeptide-binding protein AliA (Exported protein 1)	aliA exp1 plpA SP_0366	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000842584.1; NZ_CP089948.1.;	660	SP_0366	NA	GO:0015031; GO:0015833; GO:0030288; GO:0043190; GO:1904680	peptide transport [GO:0015833]; protein transport [GO:0015031]	inner membrane
P59213	reviewed	MALX_STRPN	Maltooligosaccharide ABC transporter solute-binding lipoprotein (Maltodextrin-binding protein) (Solute-binding protein MalX)	malX SP_2108	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000095467.1; NZ_CP089948.1.;	423	SP_2108	NA	GO:0005886; GO:0015768; GO:0042956; GO:0042958; GO:0055052; GO:2001071	maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]	inner membrane
P63544	reviewed	APT_STRPN	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt SP_1577	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001049323.1; NZ_CP089948.1.;	170	SP_1577	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from adenine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00004}.	GO:0002055; GO:0003999; GO:0005737; GO:0006166; GO:0006168; GO:0016208; GO:0044209	adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]	cytoplasm
P63588	reviewed	AROD_STRPN	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	aroD SP_1377	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000767762.1; NZ_CP089948.1.;	225	SP_1377	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 3/7. {ECO:0000255|HAMAP-Rule:MF_00214}.	GO:0003855; GO:0008652; GO:0009073; GO:0009423; GO:0046279	3,4-dihydroxybenzoate biosynthetic process [GO:0046279]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	unknown
P63733	reviewed	CARA_STRPN	Carbamoyl phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl phosphate synthetase glutamine chain)	carA SP_1276	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000166701.1; NZ_CP089948.1.;	359	SP_1276	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01209}.; PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 1/3. {ECO:0000255|HAMAP-Rule:MF_01209}.	GO:0004088; GO:0004359; GO:0005524; GO:0005951; GO:0006207; GO:0006526; GO:0006541; GO:0044205	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]; glutamine metabolic process [GO:0006541]	unknown
P64310	reviewed	IXTPA_STRPN	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	SP_1880	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	200	SP_1880	NA	GO:0000166; GO:0005829; GO:0009117; GO:0009146; GO:0017111; GO:0035870; GO:0036220; GO:0036222; GO:0046872	nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]	unknown
P65239	reviewed	KPRS1_STRPN	Ribose-phosphate pyrophosphokinase 1 (RPPK 1) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate synthase 1) (Phosphoribosyl diphosphate synthase 1) (Phosphoribosyl pyrophosphate synthase 1) (P-Rib-PP synthase 1) (PRPP synthase 1) (PRPPase 1)	prs1 prsA SP_0027	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000010163.1; NZ_CP089948.1.;	322	SP_0027	PATHWAY: Metabolic intermediate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate from D-ribose 5-phosphate (route I): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00583}.	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009156; GO:0016301; GO:0016310	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; phosphorylation [GO:0016310]; purine nucleotide biosynthetic process [GO:0006164]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	cytoplasm
P65241	reviewed	KPRS2_STRPN	Putative ribose-phosphate pyrophosphokinase 2 (RPPK 2) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate synthase 2) (Phosphoribosyl diphosphate synthase 2) (Phosphoribosyl pyrophosphate synthase 2) (P-Rib-PP synthase 2) (PRPP synthase 2) (PRPPase 2)	prs2 prs SP_1095	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001283813.1; NZ_CP089948.1.;	319	SP_1095	PATHWAY: Metabolic intermediate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate biosynthesis; 5-phospho-alpha-D-ribose 1-diphosphate from D-ribose 5-phosphate (route I): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00583}.	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009156; GO:0016301; GO:0016310	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; phosphorylation [GO:0016310]; purine nucleotide biosynthetic process [GO:0006164]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	cytoplasm
P65443	reviewed	MSAB2_STRPN	Peptide methionine sulfoxide reductase MsrA/MsrB 2 [Includes: Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase); Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)]	msrAB2 msrA SP_0660	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	311	SP_0660	NA	GO:0005737; GO:0006979; GO:0008113; GO:0030091; GO:0033743; GO:0033744; GO:0036211	protein modification process [GO:0036211]; protein repair [GO:0030091]; response to oxidative stress [GO:0006979]	unknown
P65887	reviewed	PURA_STRPN	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA SP_0019	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000205044.1; NZ_CP089948.1.;	428	SP_0019	PATHWAY: Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00011}.	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208; GO:0046040	'de novo' AMP biosynthetic process [GO:0044208]; IMP metabolic process [GO:0046040]	cytoplasm
P65946	reviewed	PYRR_STRPN	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	pyrR SP_1278	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000850024.1; NZ_CP089948.1.;	173	SP_1278	NA	GO:0003723; GO:0004845; GO:0006353	DNA-templated transcription termination [GO:0006353]	unknown
Q2MGH6	reviewed	GH101_STRPN	Endo-alpha-N-acetylgalactosaminidase (EC 3.2.1.97) (SpGH101)	SP_0368	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001032461.1; NZ_CP089948.1.;	1767	SP_0368	NA	GO:0005576; GO:0008152; GO:0030246; GO:0033926; GO:0046872; GO:0050110	metabolic process [GO:0008152]	secreted
Q54873	reviewed	HYSA_STRPN	Hyaluronate lyase (EC 4.2.2.1) (Hyaluronidase) (HYase)	SP_0314	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001193686.1; NZ_CP089948.1.;	1066	SP_0314	NA	GO:0005576; GO:0005975; GO:0016798; GO:0030246; GO:0030340; GO:1901575	carbohydrate metabolic process [GO:0005975]; organic substance catabolic process [GO:1901575]	secreted
Q97NF1	reviewed	GPDA_STRPN	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	gpsA SP_2091	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000415103.1; NZ_CP089948.1.;	338	SP_2091	PATHWAY: Membrane lipid metabolism; glycerophospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00394}.	GO:0005829; GO:0005975; GO:0006116; GO:0009331; GO:0046167; GO:0046168; GO:0046474; GO:0047952; GO:0051287	carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerophospholipid biosynthetic process [GO:0046474]; NADH oxidation [GO:0006116]	cytoplasm
Q97NX6	reviewed	SCPB_STRPN	Segregation and condensation protein B	scpB SP_1875	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000105310.1; NZ_CP089948.1.;	189	SP_1875	NA	GO:0005737; GO:0006260; GO:0042802; GO:0051301; GO:0051304	cell division [GO:0051301]; chromosome separation [GO:0051304]; DNA replication [GO:0006260]	cytoplasm
Q97P83	reviewed	SECA2_STRPN	Protein translocase subunit SecA 2 (EC 7.4.2.8)	secA2 SP_1759	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000489782.1; NZ_CP089948.1.;	790	SP_1759	NA	GO:0005524; GO:0005829; GO:0005886; GO:0006605; GO:0008564; GO:0017038; GO:0031522; GO:0043952; GO:0065002	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	inner membrane
Q97PS1	reviewed	MURE_STRPN	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase (EC 6.3.2.7) (L-lysine-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:L-Lys ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE SP_1530	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000590301.1; NZ_CP089948.1.;	481	SP_1530	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis.	GO:0000287; GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0009252; GO:0047482; GO:0051301; GO:0071555	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
Q97QE4	reviewed	CARB_STRPN	Carbamoyl phosphate synthase large chain (EC 6.3.4.16) (EC 6.3.5.5) (Carbamoyl phosphate synthetase ammonia chain)	carB SP_1275	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001126406.1; NZ_CP089948.1.;	1058	SP_1275	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01210}.; PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 1/3. {ECO:0000255|HAMAP-Rule:MF_01210}.	GO:0004070; GO:0004087; GO:0004088; GO:0004151; GO:0005524; GO:0005829; GO:0006207; GO:0006228; GO:0006526; GO:0006541; GO:0019240; GO:0044205; GO:0046872	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]; citrulline biosynthetic process [GO:0019240]; glutamine metabolic process [GO:0006541]; UTP biosynthetic process [GO:0006228]	unknown
Q97QG6	reviewed	RNC_STRPN	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc SP_1248	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000661480.1; NZ_CP089948.1.;	232	SP_1248	NA	GO:0003725; GO:0004525; GO:0005737; GO:0006364; GO:0006369; GO:0006397; GO:0008033; GO:0019843; GO:0031053; GO:0031054; GO:0034475; GO:0046872	mRNA processing [GO:0006397]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; rRNA processing [GO:0006364]; termination of RNA polymerase II transcription [GO:0006369]; tRNA processing [GO:0008033]; U4 snRNA 3'-end processing [GO:0034475]	cytoplasm
Q97R16	reviewed	GLYA_STRPN	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	glyA SP_1024	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000575527.1; NZ_CP089948.1.;	418	SP_1024	PATHWAY: One-carbon metabolism; tetrahydrofolate interconversion. {ECO:0000255|HAMAP-Rule:MF_00051}.; PATHWAY: Amino-acid biosynthesis; glycine biosynthesis; glycine from L-serine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00051}.	GO:0004372; GO:0005829; GO:0006565; GO:0008270; GO:0019264; GO:0030170; GO:0035999; GO:0046655; GO:0050897; GO:0070905	folic acid metabolic process [GO:0046655]; glycine biosynthetic process from serine [GO:0019264]; L-serine catabolic process [GO:0006565]; tetrahydrofolate interconversion [GO:0035999]	cytoplasm
Q97RC6	reviewed	PFKA_STRPN	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	pfkA SP_0896	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000820852.1; NZ_CP089948.1.;	335	SP_0896	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000255|HAMAP-Rule:MF_00339}.	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016020; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0048029; GO:0061621; GO:0070095	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	cytoplasm
Q97RN5	reviewed	RLMN_STRPN	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN SP_0768	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000804659.1; NZ_CP089948.1.;	361	SP_0768	NA	GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475	rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]	cytoplasm
Q97RS9	reviewed	SYK_STRPN	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysS SP_0713	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000102456.1; NZ_CP089948.1.;	496	SP_0713	NA	GO:0000049; GO:0000287; GO:0003877; GO:0004824; GO:0005524; GO:0005615; GO:0005829; GO:0006430; GO:0015966; GO:0017101; GO:0043032	diadenosine tetraphosphate biosynthetic process [GO:0015966]; lysyl-tRNA aminoacylation [GO:0006430]; positive regulation of macrophage activation [GO:0043032]	cytoplasm
Q97S73	reviewed	GRPE_STRPN	Protein GrpE (HSP-70 cofactor)	grpE SP_0516	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000046044.1; NZ_CP089948.1.;	174	SP_0516	NA	GO:0000774; GO:0005829; GO:0006457; GO:0030150; GO:0042803; GO:0051082; GO:0051087	protein folding [GO:0006457]; protein import into mitochondrial matrix [GO:0030150]	cytoplasm
Q97S93	reviewed	PYRG_STRPN	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	pyrG SP_0494	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000105241.1; NZ_CP089948.1.;	535	SP_0494	PATHWAY: Pyrimidine metabolism; CTP biosynthesis via de novo pathway; CTP from UDP: step 2/2. {ECO:0000255|HAMAP-Rule:MF_01227}.	GO:0003883; GO:0004359; GO:0005524; GO:0005829; GO:0006541; GO:0019856; GO:0042802; GO:0044210; GO:0046872; GO:0097268	'de novo' CTP biosynthetic process [GO:0044210]; glutamine metabolic process [GO:0006541]; pyrimidine nucleobase biosynthetic process [GO:0019856]	unknown
Q97SD7	reviewed	ILVC_STRPN	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC SP_0447	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000218054.1; NZ_CP089948.1.;	340	SP_0447	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00435}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00435}.	GO:0000287; GO:0004455; GO:0005829; GO:0008652; GO:0009097; GO:0009099; GO:0050661	amino acid biosynthetic process [GO:0008652]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	unknown
Q97SE7	reviewed	GATB_STRPN	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB SP_0436	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001008681.1; NZ_CP089948.1.;	480	SP_0436	NA	GO:0005524; GO:0006412; GO:0030956; GO:0050566; GO:0050567; GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation [GO:0070681]; translation [GO:0006412]	unknown
Q97SQ9	reviewed	GLMS_STRPN	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS SP_0266	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000334262.1; NZ_CP089948.1.;	602	SP_0266	NA	GO:0004360; GO:0005829; GO:0005975; GO:0006002; GO:0006047; GO:0006487; GO:0006541; GO:0097367	carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; glutamine metabolic process [GO:0006541]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	cytoplasm
Q97SR6	reviewed	RUVB_STRPN	Holliday junction branch migration complex subunit RuvB (EC 3.6.4.12)	ruvB SP_0259	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001808442.1; NZ_CP089948.1.;	332	SP_0259	NA	GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0016887; GO:0048476	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	cytoplasm
Q97SU1	reviewed	KAD_STRPN	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk SP_0231	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001050436.1; NZ_CP089948.1.;	212	SP_0231	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	GO:0004017; GO:0004127; GO:0004550; GO:0005524; GO:0005829; GO:0006225; GO:0016310; GO:0033862; GO:0044209; GO:0046705	AMP salvage [GO:0044209]; CDP biosynthetic process [GO:0046705]; phosphorylation [GO:0016310]; UDP biosynthetic process [GO:0006225]	cytoplasm
Q97T80	reviewed	ZMPC_STRPN	Zinc metalloprotease ZmpC (EC 3.4.24.-) (MMP-9 protease)	zmpC SP_0071	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000088129.1; NZ_CP089948.1.;	1856	SP_0071	NA	GO:0004222; GO:0005576; GO:0006508; GO:0008270; GO:0016020	proteolysis [GO:0006508]	secreted
A0A0H2UMT9	unreviewed	A0A0H2UMT9_STRPN	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	purN SP_0048	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000717501.1; NZ_CP089948.1.;	181	SP_0048	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide from N(1)-(5-phospho-D-ribosyl)glycinamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00005054, ECO:0000256|HAMAP-Rule:MF_01930}.	GO:0004644; GO:0005829; GO:0006189	'de novo' IMP biosynthetic process [GO:0006189]	unknown
A0A0H2UMV2	unreviewed	A0A0H2UMV2_STRPN	Aldose 1-epimerase (EC 5.1.3.3)	galM SP_0066	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000649425.1; NZ_CP089948.1.;	345	SP_0066	PATHWAY: Carbohydrate metabolism; hexose metabolism. {ECO:0000256|ARBA:ARBA00005028, ECO:0000256|PIRNR:PIRNR005096}.	GO:0004034; GO:0005737; GO:0006006; GO:0030246; GO:0033499	galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]	unknown
A0A0H2UMZ1	unreviewed	A0A0H2UMZ1_STRPN	tRNA-specific adenosine deaminase (EC 3.5.4.33)	tadA SP_0020	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000291875.1; NZ_CP089948.1.;	155	SP_0020	NA	GO:0002100; GO:0004131; GO:0008270; GO:0008655; GO:0019858; GO:0046087; GO:0052717	cytidine metabolic process [GO:0046087]; cytosine metabolic process [GO:0019858]; pyrimidine-containing compound salvage [GO:0008655]; tRNA wobble adenosine to inosine editing [GO:0002100]	unknown
A0A0H2UN09	unreviewed	A0A0H2UN09_STRPN	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF SP_0046	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000220637.1; NZ_CP089948.1.;	480	SP_0046	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/2. {ECO:0000256|ARBA:ARBA00005209, ECO:0000256|HAMAP-Rule:MF_01931, ECO:0000256|PIRNR:PIRNR000485}.	GO:0000287; GO:0004044; GO:0005737; GO:0006189; GO:0006541; GO:0009113	'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]	unknown
